sms_id,date,from_person,to_person,phone_id,message_category
SMS_000672,2023-05-15,PERSON_00214,PERSON_00067,PHONE_00214,delivery
SMS_000673,2021-11-30,PERSON_00217,PERSON_00108,PHONE_00217,family
SMS_000674,2025-03-27,PERSON_00220,PERSON_00149,PHONE_00220,OTP
SMS_000675,2024-06-04,PERSON_00223,PERSON_00190,PHONE_00223,delivery
SMS_000676,2021-08-04,PERSON_00226,PERSON_00231,PHONE_00226,meeting
SMS_000677,2021-09-12,PERSON_00229,PERSON_00272,PHONE_00229,family
SMS_000678,2021-02-05,PERSON_00232,PERSON_00313,PHONE_00232,work
SMS_000679,2026-01-25,PERSON_00235,PERSON_00354,PHONE_00235,meeting
SMS_000680,2023-08-02,PERSON_00238,PERSON_00395,PHONE_00238,delivery
SMS_000681,2023-10-09,PERSON_00241,PERSON_00436,PHONE_00241,OTP
SMS_000682,2022-08-08,PERSON_00244,PERSON_00027,PHONE_00244,meeting
SMS_000683,2026-01-17,PERSON_00247,PERSON_00068,PHONE_00247,OTP
SMS_000684,2025-08-24,PERSON_00250,PERSON_00109,PHONE_00250,work
SMS_000685,2026-03-27,PERSON_00253,PERSON_00150,PHONE_00253,meeting
SMS_000686,2023-07-15,PERSON_00256,PERSON_00191,PHONE_00256,short coordination
SMS_000687,2025-12-29,PERSON_00259,PERSON_00232,PHONE_00259,OTP
SMS_000688,2026-05-08,PERSON_00262,PERSON_00273,PHONE_00262,meeting
SMS_000689,2022-04-18,PERSON_00265,PERSON_00314,PHONE_00265,OTP
SMS_000690,2023-03-13,PERSON_00268,PERSON_00355,PHONE_00268,work
SMS_000691,2022-08-26,PERSON_00271,PERSON_00396,PHONE_00271,delivery
SMS_000692,2026-02-03,PERSON_00274,PERSON_00437,PHONE_00274,family
SMS_000693,2026-03-02,PERSON_00277,PERSON_00028,PHONE_00277,OTP
SMS_000694,2023-06-09,PERSON_00280,PERSON_00069,PHONE_00280,OTP
SMS_000695,2025-03-30,PERSON_00283,PERSON_00110,PHONE_00283,family
SMS_000696,2026-02-20,PERSON_00286,PERSON_00151,PHONE_00286,meeting
SMS_000697,2025-01-17,PERSON_00289,PERSON_00192,PHONE_00289,family
SMS_000698,2022-11-01,PERSON_00292,PERSON_00233,PHONE_00292,delivery
SMS_000699,2022-04-11,PERSON_00295,PERSON_00274,PHONE_00295,work
SMS_000700,2025-09-12,PERSON_00298,PERSON_00315,PHONE_00298,work
SMS_000701,2024-07-16,PERSON_00301,PERSON_00356,PHONE_00301,short coordination
SMS_000702,2025-08-07,PERSON_00304,PERSON_00397,PHONE_00304,family
SMS_000703,2025-07-10,PERSON_00307,PERSON_00438,PHONE_00307,meeting
SMS_000704,2022-12-12,PERSON_00310,PERSON_00029,PHONE_00310,OTP
SMS_000705,2022-12-24,PERSON_00313,PERSON_00070,PHONE_00313,OTP
SMS_000706,2021-03-29,PERSON_00316,PERSON_00111,PHONE_00316,OTP
SMS_000707,2025-02-11,PERSON_00319,PERSON_00152,PHONE_00319,delivery
SMS_000708,2023-08-09,PERSON_00322,PERSON_00193,PHONE_00322,delivery
SMS_000709,2025-11-13,PERSON_00325,PERSON_00234,PHONE_00325,delivery
SMS_000710,2022-08-29,PERSON_00328,PERSON_00275,PHONE_00328,family
SMS_000711,2024-02-13,PERSON_00331,PERSON_00316,PHONE_00331,work
SMS_000712,2024-08-22,PERSON_00334,PERSON_00357,PHONE_00334,work
SMS_000713,2022-07-04,PERSON_00337,PERSON_00398,PHONE_00337,meeting
SMS_000714,2021-05-10,PERSON_00340,PERSON_00439,PHONE_00340,OTP
SMS_000715,2022-07-28,PERSON_00343,PERSON_00030,PHONE_00343,delivery
SMS_000716,2023-08-30,PERSON_00346,PERSON_00071,PHONE_00346,work
SMS_000717,2024-01-22,PERSON_00349,PERSON_00112,PHONE_00349,OTP
SMS_000718,2022-04-21,PERSON_00352,PERSON_00153,PHONE_00352,delivery
SMS_000719,2025-07-23,PERSON_00355,PERSON_00194,PHONE_00355,short coordination
SMS_000720,2022-04-17,PERSON_00358,PERSON_00235,PHONE_00358,family
SMS_000721,2023-04-12,PERSON_00361,PERSON_00276,PHONE_00361,meeting
SMS_000722,2022-05-23,PERSON_00364,PERSON_00317,PHONE_00364,family
SMS_000723,2023-07-13,PERSON_00367,PERSON_00358,PHONE_00367,OTP
SMS_000724,2021-01-16,PERSON_00370,PERSON_00399,PHONE_00370,family
SMS_000725,2026-03-20,PERSON_00373,PERSON_00440,PHONE_00373,work
SMS_000726,2025-10-05,PERSON_00376,PERSON_00031,PHONE_00376,OTP
SMS_000727,2023-03-13,PERSON_00379,PERSON_00072,PHONE_00379,short coordination
SMS_000728,2021-10-15,PERSON_00382,PERSON_00113,PHONE_00382,short coordination
SMS_000729,2025-12-30,PERSON_00385,PERSON_00154,PHONE_00385,family
SMS_000730,2021-05-12,PERSON_00388,PERSON_00195,PHONE_00388,OTP
SMS_000731,2022-10-31,PERSON_00391,PERSON_00236,PHONE_00391,short coordination
SMS_000732,2026-05-28,PERSON_00394,PERSON_00277,PHONE_00394,work
SMS_000733,2025-03-13,PERSON_00397,PERSON_00318,PHONE_00397,OTP
SMS_000734,2023-11-15,PERSON_00400,PERSON_00359,PHONE_00400,family
SMS_000735,2024-03-15,PERSON_00403,PERSON_00400,PHONE_00403,short coordination
SMS_000736,2025-12-08,PERSON_00406,PERSON_00441,PHONE_00406,meeting
SMS_000737,2024-02-25,PERSON_00409,PERSON_00032,PHONE_00409,family
SMS_000738,2021-03-24,PERSON_00412,PERSON_00073,PHONE_00412,short coordination
SMS_000739,2021-12-28,PERSON_00415,PERSON_00114,PHONE_00415,OTP
SMS_000740,2024-10-25,PERSON_00418,PERSON_00155,PHONE_00418,OTP
SMS_000741,2025-08-29,PERSON_00421,PERSON_00196,PHONE_00421,meeting
SMS_000742,2022-06-06,PERSON_00424,PERSON_00237,PHONE_00424,delivery
SMS_000743,2021-05-20,PERSON_00427,PERSON_00278,PHONE_00427,work
SMS_000744,2023-05-18,PERSON_00430,PERSON_00319,PHONE_00430,delivery
SMS_000745,2026-04-12,PERSON_00433,PERSON_00360,PHONE_00433,OTP
SMS_000746,2021-08-02,PERSON_00436,PERSON_00401,PHONE_00436,meeting
SMS_000747,2021-04-06,PERSON_00439,PERSON_00442,PHONE_00439,meeting
SMS_000748,2023-06-24,PERSON_00442,PERSON_00033,PHONE_00442,delivery
SMS_000749,2021-02-23,PERSON_00445,PERSON_00074,PHONE_00445,delivery
SMS_000750,2023-09-17,PERSON_00448,PERSON_00115,PHONE_00448,delivery
SMS_000751,2023-03-06,PERSON_00001,PERSON_00156,PHONE_00001,work
SMS_000752,2025-07-14,PERSON_00004,PERSON_00197,PHONE_00004,OTP
SMS_000753,2022-05-27,PERSON_00007,PERSON_00238,PHONE_00007,delivery
SMS_000754,2025-07-30,PERSON_00010,PERSON_00279,PHONE_00010,delivery
SMS_000755,2025-08-20,PERSON_00013,PERSON_00320,PHONE_00013,work
SMS_000756,2024-02-13,PERSON_00016,PERSON_00361,PHONE_00016,delivery
SMS_000757,2021-08-04,PERSON_00019,PERSON_00402,PHONE_00019,work
SMS_000758,2023-04-17,PERSON_00022,PERSON_00443,PHONE_00022,meeting
SMS_000759,2024-01-11,PERSON_00025,PERSON_00034,PHONE_00025,OTP
SMS_000760,2025-01-23,PERSON_00028,PERSON_00075,PHONE_00028,meeting
SMS_000761,2025-03-19,PERSON_00031,PERSON_00116,PHONE_00031,short coordination
SMS_000762,2021-06-29,PERSON_00034,PERSON_00157,PHONE_00034,family
SMS_000763,2022-11-25,PERSON_00037,PERSON_00198,PHONE_00037,short coordination
SMS_000764,2024-12-01,PERSON_00040,PERSON_00239,PHONE_00040,delivery
SMS_000765,2023-02-23,PERSON_00043,PERSON_00280,PHONE_00043,work
SMS_000766,2022-09-25,PERSON_00046,PERSON_00321,PHONE_00046,family
SMS_000767,2023-05-31,PERSON_00049,PERSON_00362,PHONE_00049,delivery
SMS_000768,2024-12-12,PERSON_00052,PERSON_00403,PHONE_00052,family
SMS_000769,2023-08-31,PERSON_00055,PERSON_00444,PHONE_00055,OTP
SMS_000770,2022-11-14,PERSON_00058,PERSON_00035,PHONE_00058,OTP
SMS_000771,2025-10-11,PERSON_00061,PERSON_00076,PHONE_00061,delivery
SMS_000772,2022-05-23,PERSON_00064,PERSON_00117,PHONE_00064,delivery
SMS_000773,2022-05-09,PERSON_00067,PERSON_00158,PHONE_00067,work
SMS_000774,2022-02-20,PERSON_00070,PERSON_00199,PHONE_00070,family
SMS_000775,2022-09-20,PERSON_00073,PERSON_00240,PHONE_00073,family
SMS_000776,2022-07-09,PERSON_00076,PERSON_00281,PHONE_00076,OTP
SMS_000777,2024-11-23,PERSON_00079,PERSON_00322,PHONE_00079,meeting
SMS_000778,2026-02-21,PERSON_00082,PERSON_00363,PHONE_00082,work
SMS_000779,2023-12-02,PERSON_00085,PERSON_00404,PHONE_00085,short coordination
SMS_000780,2022-07-02,PERSON_00088,PERSON_00445,PHONE_00088,delivery
SMS_000781,2024-11-01,PERSON_00091,PERSON_00036,PHONE_00091,family
SMS_000782,2023-05-25,PERSON_00094,PERSON_00077,PHONE_00094,OTP
SMS_000783,2025-04-15,PERSON_00097,PERSON_00118,PHONE_00097,meeting
SMS_000784,2023-07-13,PERSON_00100,PERSON_00159,PHONE_00100,family
SMS_000785,2023-05-25,PERSON_00103,PERSON_00200,PHONE_00103,family
SMS_000786,2021-06-20,PERSON_00106,PERSON_00241,PHONE_00106,OTP
SMS_000787,2021-04-01,PERSON_00109,PERSON_00282,PHONE_00109,delivery
SMS_000788,2025-05-21,PERSON_00112,PERSON_00323,PHONE_00112,OTP
SMS_000789,2026-02-11,PERSON_00115,PERSON_00364,PHONE_00115,family
SMS_000790,2022-01-26,PERSON_00118,PERSON_00405,PHONE_00118,OTP
SMS_000791,2024-12-29,PERSON_00121,PERSON_00446,PHONE_00121,work
SMS_000792,2021-08-05,PERSON_00124,PERSON_00037,PHONE_00124,short coordination
SMS_000793,2023-11-22,PERSON_00127,PERSON_00078,PHONE_00127,meeting
SMS_000794,2026-06-15,PERSON_00130,PERSON_00119,PHONE_00130,delivery
SMS_000795,2024-12-08,PERSON_00133,PERSON_00160,PHONE_00133,meeting
SMS_000796,2026-05-22,PERSON_00136,PERSON_00201,PHONE_00136,meeting
SMS_000797,2025-06-25,PERSON_00139,PERSON_00242,PHONE_00139,short coordination
SMS_000798,2022-08-16,PERSON_00142,PERSON_00283,PHONE_00142,short coordination
SMS_000799,2024-09-15,PERSON_00145,PERSON_00324,PHONE_00145,OTP
SMS_000800,2025-05-22,PERSON_00148,PERSON_00365,PHONE_00148,work
SMS_000801,2023-07-29,PERSON_00151,PERSON_00406,PHONE_00151,short coordination
SMS_000802,2021-07-16,PERSON_00154,PERSON_00447,PHONE_00154,short coordination
SMS_000803,2022-01-19,PERSON_00157,PERSON_00038,PHONE_00157,short coordination
SMS_000804,2023-08-18,PERSON_00160,PERSON_00079,PHONE_00160,delivery
SMS_000805,2024-06-10,PERSON_00163,PERSON_00120,PHONE_00163,OTP
SMS_000806,2021-05-17,PERSON_00166,PERSON_00161,PHONE_00166,work
SMS_000807,2023-04-24,PERSON_00169,PERSON_00202,PHONE_00169,OTP
SMS_000808,2026-04-27,PERSON_00172,PERSON_00243,PHONE_00172,family
SMS_000809,2022-05-26,PERSON_00175,PERSON_00284,PHONE_00175,family
SMS_000810,2024-03-09,PERSON_00178,PERSON_00325,PHONE_00178,meeting
SMS_000811,2024-01-21,PERSON_00181,PERSON_00366,PHONE_00181,delivery
SMS_000812,2025-03-30,PERSON_00184,PERSON_00407,PHONE_00184,meeting
SMS_000813,2025-12-15,PERSON_00187,PERSON_00448,PHONE_00187,family
SMS_000814,2022-06-08,PERSON_00190,PERSON_00039,PHONE_00190,OTP
SMS_000815,2023-04-21,PERSON_00193,PERSON_00080,PHONE_00193,meeting
SMS_000816,2021-07-20,PERSON_00196,PERSON_00121,PHONE_00196,OTP
SMS_000817,2025-05-02,PERSON_00199,PERSON_00162,PHONE_00199,OTP
SMS_000818,2025-08-15,PERSON_00202,PERSON_00203,PHONE_00202,OTP
SMS_000819,2026-03-23,PERSON_00205,PERSON_00244,PHONE_00205,work
SMS_000820,2025-12-23,PERSON_00208,PERSON_00285,PHONE_00208,meeting
SMS_000821,2024-08-21,PERSON_00211,PERSON_00326,PHONE_00211,work
SMS_000822,2024-04-02,PERSON_00214,PERSON_00367,PHONE_00214,work
SMS_000823,2026-02-17,PERSON_00217,PERSON_00408,PHONE_00217,short coordination
SMS_000824,2022-09-26,PERSON_00220,PERSON_00449,PHONE_00220,short coordination
SMS_000825,2025-05-11,PERSON_00223,PERSON_00040,PHONE_00223,delivery
SMS_000826,2023-08-07,PERSON_00226,PERSON_00081,PHONE_00226,delivery
SMS_000827,2024-01-21,PERSON_00229,PERSON_00122,PHONE_00229,work
SMS_000828,2023-11-05,PERSON_00232,PERSON_00163,PHONE_00232,meeting
SMS_000829,2024-08-07,PERSON_00235,PERSON_00204,PHONE_00235,OTP
SMS_000830,2026-02-27,PERSON_00238,PERSON_00245,PHONE_00238,work
SMS_000831,2021-03-09,PERSON_00241,PERSON_00286,PHONE_00241,OTP
SMS_000832,2024-11-06,PERSON_00244,PERSON_00327,PHONE_00244,delivery
SMS_000833,2026-05-10,PERSON_00247,PERSON_00368,PHONE_00247,meeting
SMS_000834,2025-09-01,PERSON_00250,PERSON_00409,PHONE_00250,short coordination
SMS_000835,2024-08-18,PERSON_00253,PERSON_00450,PHONE_00253,OTP
SMS_000836,2024-09-22,PERSON_00256,PERSON_00041,PHONE_00256,family
SMS_000837,2023-07-27,PERSON_00259,PERSON_00082,PHONE_00259,short coordination
SMS_000838,2021-01-26,PERSON_00262,PERSON_00123,PHONE_00262,family
SMS_000839,2025-10-28,PERSON_00265,PERSON_00164,PHONE_00265,delivery
SMS_000840,2023-09-05,PERSON_00268,PERSON_00205,PHONE_00268,OTP
SMS_000841,2021-09-19,PERSON_00271,PERSON_00246,PHONE_00271,OTP
SMS_000842,2023-06-10,PERSON_00274,PERSON_00287,PHONE_00274,family
SMS_000843,2025-12-24,PERSON_00277,PERSON_00328,PHONE_00277,family
SMS_000844,2026-05-11,PERSON_00280,PERSON_00369,PHONE_00280,delivery
SMS_000845,2025-06-23,PERSON_00283,PERSON_00410,PHONE_00283,OTP
SMS_000846,2023-12-10,PERSON_00286,PERSON_00001,PHONE_00286,family
SMS_000847,2024-03-29,PERSON_00289,PERSON_00042,PHONE_00289,short coordination
SMS_000848,2025-02-26,PERSON_00292,PERSON_00083,PHONE_00292,OTP
SMS_000849,2021-04-23,PERSON_00295,PERSON_00124,PHONE_00295,meeting
SMS_000850,2025-05-30,PERSON_00298,PERSON_00165,PHONE_00298,short coordination
SMS_000851,2025-06-30,PERSON_00301,PERSON_00206,PHONE_00301,short coordination
SMS_000852,2021-10-13,PERSON_00304,PERSON_00247,PHONE_00304,short coordination
SMS_000853,2022-02-04,PERSON_00307,PERSON_00288,PHONE_00307,family
SMS_000854,2025-08-11,PERSON_00310,PERSON_00329,PHONE_00310,OTP
SMS_000855,2022-12-29,PERSON_00313,PERSON_00370,PHONE_00313,family
SMS_000856,2025-10-17,PERSON_00316,PERSON_00411,PHONE_00316,OTP
SMS_000857,2025-04-15,PERSON_00319,PERSON_00002,PHONE_00319,meeting
SMS_000858,2021-01-15,PERSON_00322,PERSON_00043,PHONE_00322,meeting
SMS_000859,2021-05-16,PERSON_00325,PERSON_00084,PHONE_00325,meeting
SMS_000860,2026-06-14,PERSON_00328,PERSON_00125,PHONE_00328,family
SMS_000861,2024-04-16,PERSON_00331,PERSON_00166,PHONE_00331,delivery
SMS_000862,2021-02-27,PERSON_00334,PERSON_00207,PHONE_00334,meeting
SMS_000863,2025-08-10,PERSON_00337,PERSON_00248,PHONE_00337,family
SMS_000864,2022-02-01,PERSON_00340,PERSON_00289,PHONE_00340,family
SMS_000865,2025-01-21,PERSON_00343,PERSON_00330,PHONE_00343,meeting
SMS_000866,2024-05-01,PERSON_00346,PERSON_00371,PHONE_00346,work
SMS_000867,2021-11-26,PERSON_00349,PERSON_00412,PHONE_00349,family
SMS_000868,2024-11-06,PERSON_00352,PERSON_00003,PHONE_00352,meeting
SMS_000869,2021-06-07,PERSON_00355,PERSON_00044,PHONE_00355,family
SMS_000870,2024-07-27,PERSON_00358,PERSON_00085,PHONE_00358,family
SMS_000871,2026-03-15,PERSON_00361,PERSON_00126,PHONE_00361,short coordination
SMS_000872,2026-02-17,PERSON_00364,PERSON_00167,PHONE_00364,meeting
SMS_000873,2021-01-27,PERSON_00367,PERSON_00208,PHONE_00367,meeting
SMS_000874,2022-02-11,PERSON_00370,PERSON_00249,PHONE_00370,OTP
SMS_000875,2024-11-12,PERSON_00373,PERSON_00290,PHONE_00373,delivery
SMS_000876,2024-11-15,PERSON_00376,PERSON_00331,PHONE_00376,short coordination
SMS_000877,2021-05-16,PERSON_00379,PERSON_00372,PHONE_00379,short coordination
SMS_000878,2021-09-13,PERSON_00382,PERSON_00413,PHONE_00382,meeting
SMS_000879,2026-05-04,PERSON_00385,PERSON_00004,PHONE_00385,short coordination
SMS_000880,2023-07-11,PERSON_00388,PERSON_00045,PHONE_00388,family
SMS_000881,2024-08-08,PERSON_00391,PERSON_00086,PHONE_00391,meeting
SMS_000882,2023-08-26,PERSON_00394,PERSON_00127,PHONE_00394,short coordination
SMS_000883,2021-10-04,PERSON_00397,PERSON_00168,PHONE_00397,work
SMS_000884,2023-03-12,PERSON_00400,PERSON_00209,PHONE_00400,family
SMS_000885,2024-04-18,PERSON_00403,PERSON_00250,PHONE_00403,family
SMS_000886,2022-03-28,PERSON_00406,PERSON_00291,PHONE_00406,family
SMS_000887,2025-06-22,PERSON_00409,PERSON_00332,PHONE_00409,family
SMS_000888,2023-04-29,PERSON_00412,PERSON_00373,PHONE_00412,work
SMS_000889,2025-11-08,PERSON_00415,PERSON_00414,PHONE_00415,OTP
SMS_000890,2025-09-23,PERSON_00418,PERSON_00005,PHONE_00418,meeting
SMS_000891,2024-04-10,PERSON_00421,PERSON_00046,PHONE_00421,OTP
SMS_000892,2024-12-15,PERSON_00424,PERSON_00087,PHONE_00424,meeting
SMS_000893,2022-02-12,PERSON_00427,PERSON_00128,PHONE_00427,work
SMS_000894,2022-07-20,PERSON_00430,PERSON_00169,PHONE_00430,work
SMS_000895,2021-08-27,PERSON_00433,PERSON_00210,PHONE_00433,work
SMS_000896,2025-11-04,PERSON_00436,PERSON_00251,PHONE_00436,OTP
SMS_000897,2024-07-22,PERSON_00439,PERSON_00292,PHONE_00439,meeting
SMS_000898,2021-02-15,PERSON_00442,PERSON_00333,PHONE_00442,meeting
SMS_000899,2025-02-03,PERSON_00445,PERSON_00374,PHONE_00445,work
SMS_000900,2024-06-02,PERSON_00448,PERSON_00415,PHONE_00448,meeting
SMS_000901,2025-10-27,PERSON_00001,PERSON_00006,PHONE_00001,delivery
SMS_000902,2021-06-17,PERSON_00004,PERSON_00047,PHONE_00004,short coordination
SMS_000903,2021-02-15,PERSON_00007,PERSON_00088,PHONE_00007,OTP
SMS_000904,2023-11-26,PERSON_00010,PERSON_00129,PHONE_00010,work
SMS_000905,2025-10-23,PERSON_00013,PERSON_00170,PHONE_00013,short coordination
SMS_000906,2024-09-18,PERSON_00016,PERSON_00211,PHONE_00016,meeting
SMS_000907,2023-09-16,PERSON_00019,PERSON_00252,PHONE_00019,meeting
SMS_000908,2025-07-20,PERSON_00022,PERSON_00293,PHONE_00022,work
SMS_000909,2024-09-01,PERSON_00025,PERSON_00334,PHONE_00025,delivery
SMS_000910,2025-09-09,PERSON_00028,PERSON_00375,PHONE_00028,family
SMS_000911,2025-08-01,PERSON_00031,PERSON_00416,PHONE_00031,work
SMS_000912,2026-04-05,PERSON_00034,PERSON_00007,PHONE_00034,family
SMS_000913,2023-11-30,PERSON_00037,PERSON_00048,PHONE_00037,meeting
SMS_000914,2022-09-22,PERSON_00040,PERSON_00089,PHONE_00040,family
SMS_000915,2024-08-21,PERSON_00043,PERSON_00130,PHONE_00043,family
SMS_000916,2024-05-26,PERSON_00046,PERSON_00171,PHONE_00046,OTP
SMS_000917,2021-12-19,PERSON_00049,PERSON_00212,PHONE_00049,family
SMS_000918,2023-11-28,PERSON_00052,PERSON_00253,PHONE_00052,delivery
SMS_000919,2024-02-05,PERSON_00055,PERSON_00294,PHONE_00055,meeting
SMS_000920,2022-09-21,PERSON_00058,PERSON_00335,PHONE_00058,short coordination
SMS_000921,2026-04-22,PERSON_00061,PERSON_00376,PHONE_00061,delivery
SMS_000922,2026-06-13,PERSON_00064,PERSON_00417,PHONE_00064,delivery
SMS_000923,2022-05-21,PERSON_00067,PERSON_00008,PHONE_00067,delivery
SMS_000924,2021-09-25,PERSON_00070,PERSON_00049,PHONE_00070,short coordination
SMS_000925,2026-02-20,PERSON_00073,PERSON_00090,PHONE_00073,OTP
SMS_000926,2026-03-02,PERSON_00076,PERSON_00131,PHONE_00076,delivery
SMS_000927,2022-01-08,PERSON_00079,PERSON_00172,PHONE_00079,family
SMS_000928,2021-07-28,PERSON_00082,PERSON_00213,PHONE_00082,family
SMS_000929,2021-02-24,PERSON_00085,PERSON_00254,PHONE_00085,work
SMS_000930,2024-09-27,PERSON_00088,PERSON_00295,PHONE_00088,family
SMS_000931,2025-07-19,PERSON_00091,PERSON_00336,PHONE_00091,meeting
SMS_000932,2025-05-27,PERSON_00094,PERSON_00377,PHONE_00094,delivery
SMS_000933,2023-10-31,PERSON_00097,PERSON_00418,PHONE_00097,family
SMS_000934,2025-03-07,PERSON_00100,PERSON_00009,PHONE_00100,work
SMS_000935,2021-10-28,PERSON_00103,PERSON_00050,PHONE_00103,family
SMS_000936,2026-01-29,PERSON_00106,PERSON_00091,PHONE_00106,short coordination
SMS_000937,2022-07-25,PERSON_00109,PERSON_00132,PHONE_00109,short coordination
SMS_000938,2023-01-15,PERSON_00112,PERSON_00173,PHONE_00112,short coordination
SMS_000939,2024-02-25,PERSON_00115,PERSON_00214,PHONE_00115,meeting
SMS_000940,2022-04-30,PERSON_00118,PERSON_00255,PHONE_00118,work
SMS_000941,2024-12-19,PERSON_00121,PERSON_00296,PHONE_00121,family
SMS_000942,2024-08-21,PERSON_00124,PERSON_00337,PHONE_00124,short coordination
SMS_000943,2021-05-17,PERSON_00127,PERSON_00378,PHONE_00127,short coordination
SMS_000944,2022-06-05,PERSON_00130,PERSON_00419,PHONE_00130,delivery
SMS_000945,2023-08-12,PERSON_00133,PERSON_00010,PHONE_00133,work
SMS_000946,2022-12-11,PERSON_00136,PERSON_00051,PHONE_00136,work
SMS_000947,2022-04-23,PERSON_00139,PERSON_00092,PHONE_00139,short coordination
SMS_000948,2025-02-06,PERSON_00142,PERSON_00133,PHONE_00142,delivery
SMS_000949,2023-07-05,PERSON_00145,PERSON_00174,PHONE_00145,meeting
SMS_000950,2022-03-21,PERSON_00148,PERSON_00215,PHONE_00148,delivery
SMS_000951,2025-08-01,PERSON_00151,PERSON_00256,PHONE_00151,work
SMS_000952,2023-02-26,PERSON_00154,PERSON_00297,PHONE_00154,OTP
SMS_000953,2025-04-16,PERSON_00157,PERSON_00338,PHONE_00157,meeting
SMS_000954,2023-07-12,PERSON_00160,PERSON_00379,PHONE_00160,short coordination
SMS_000955,2026-04-14,PERSON_00163,PERSON_00420,PHONE_00163,short coordination
SMS_000956,2024-04-24,PERSON_00166,PERSON_00011,PHONE_00166,meeting
SMS_000957,2021-06-02,PERSON_00169,PERSON_00052,PHONE_00169,work
SMS_000958,2025-07-14,PERSON_00172,PERSON_00093,PHONE_00172,family
SMS_000959,2026-01-25,PERSON_00175,PERSON_00134,PHONE_00175,meeting
SMS_000960,2024-06-07,PERSON_00178,PERSON_00175,PHONE_00178,short coordination
SMS_000961,2024-11-14,PERSON_00181,PERSON_00216,PHONE_00181,short coordination
SMS_000962,2022-03-31,PERSON_00184,PERSON_00257,PHONE_00184,short coordination
SMS_000963,2025-11-01,PERSON_00187,PERSON_00298,PHONE_00187,meeting
SMS_000964,2025-02-03,PERSON_00190,PERSON_00339,PHONE_00190,work
SMS_000965,2021-05-03,PERSON_00193,PERSON_00380,PHONE_00193,OTP
SMS_000966,2025-06-08,PERSON_00196,PERSON_00421,PHONE_00196,OTP
SMS_000967,2022-08-28,PERSON_00199,PERSON_00012,PHONE_00199,short coordination
SMS_000968,2023-01-24,PERSON_00202,PERSON_00053,PHONE_00202,OTP
SMS_000969,2025-09-01,PERSON_00205,PERSON_00094,PHONE_00205,delivery
SMS_000970,2021-08-26,PERSON_00208,PERSON_00135,PHONE_00208,delivery
SMS_000971,2023-05-16,PERSON_00211,PERSON_00176,PHONE_00211,work
SMS_000972,2025-03-31,PERSON_00214,PERSON_00217,PHONE_00214,work
SMS_000973,2024-03-31,PERSON_00217,PERSON_00258,PHONE_00217,delivery
SMS_000974,2024-06-19,PERSON_00220,PERSON_00299,PHONE_00220,work
SMS_000975,2023-01-19,PERSON_00223,PERSON_00340,PHONE_00223,OTP
SMS_000976,2025-11-04,PERSON_00226,PERSON_00381,PHONE_00226,meeting
SMS_000977,2026-06-04,PERSON_00229,PERSON_00422,PHONE_00229,OTP
SMS_000978,2023-01-05,PERSON_00232,PERSON_00013,PHONE_00232,meeting
SMS_000979,2024-07-29,PERSON_00235,PERSON_00054,PHONE_00235,meeting
SMS_000980,2022-08-29,PERSON_00238,PERSON_00095,PHONE_00238,family
SMS_000981,2024-09-08,PERSON_00241,PERSON_00136,PHONE_00241,family
SMS_000982,2026-03-31,PERSON_00244,PERSON_00177,PHONE_00244,meeting
SMS_000983,2023-04-07,PERSON_00247,PERSON_00218,PHONE_00247,work
SMS_000984,2026-04-19,PERSON_00250,PERSON_00259,PHONE_00250,OTP
SMS_000985,2025-09-28,PERSON_00253,PERSON_00300,PHONE_00253,work
SMS_000986,2023-03-15,PERSON_00256,PERSON_00341,PHONE_00256,OTP
SMS_000987,2022-12-12,PERSON_00259,PERSON_00382,PHONE_00259,family
SMS_000988,2025-11-14,PERSON_00262,PERSON_00423,PHONE_00262,short coordination
SMS_000989,2023-06-30,PERSON_00265,PERSON_00014,PHONE_00265,meeting
SMS_000990,2023-05-13,PERSON_00268,PERSON_00055,PHONE_00268,work
SMS_000991,2023-09-14,PERSON_00271,PERSON_00096,PHONE_00271,delivery
SMS_000992,2022-05-23,PERSON_00274,PERSON_00137,PHONE_00274,OTP
SMS_000993,2026-03-02,PERSON_00277,PERSON_00178,PHONE_00277,short coordination
SMS_000994,2026-03-18,PERSON_00280,PERSON_00219,PHONE_00280,meeting
SMS_000995,2022-04-11,PERSON_00283,PERSON_00260,PHONE_00283,meeting
SMS_000996,2021-02-05,PERSON_00286,PERSON_00301,PHONE_00286,meeting
SMS_000997,2022-01-09,PERSON_00289,PERSON_00342,PHONE_00289,OTP
SMS_000998,2022-05-26,PERSON_00292,PERSON_00383,PHONE_00292,family
SMS_000999,2025-05-23,PERSON_00295,PERSON_00424,PHONE_00295,meeting
SMS_001000,2026-03-13,PERSON_00298,PERSON_00015,PHONE_00298,work
SMS_001001,2023-06-03,PERSON_00301,PERSON_00056,PHONE_00301,delivery
SMS_001002,2025-07-04,PERSON_00304,PERSON_00097,PHONE_00304,meeting
SMS_001003,2024-02-13,PERSON_00307,PERSON_00138,PHONE_00307,delivery
SMS_001004,2022-06-14,PERSON_00310,PERSON_00179,PHONE_00310,family
SMS_001005,2021-12-05,PERSON_00313,PERSON_00220,PHONE_00313,family
SMS_001006,2022-01-30,PERSON_00316,PERSON_00261,PHONE_00316,short coordination
SMS_001007,2021-01-23,PERSON_00319,PERSON_00302,PHONE_00319,family
