call_id,date,from_person,to_person,duration_sec,phone_id,call_type
CALL_006728,2024-07-11,PERSON_00428,PERSON_00241,811,PHONE_00428,voice
CALL_006729,2022-11-17,PERSON_00429,PERSON_00270,693,PHONE_00429,voice
CALL_006730,2022-10-12,PERSON_00430,PERSON_00299,675,PHONE_00430,voice
CALL_006731,2021-03-12,PERSON_00431,PERSON_00328,817,PHONE_00431,voice
CALL_006732,2024-03-26,PERSON_00432,PERSON_00357,353,PHONE_00432,voice
CALL_006733,2023-08-05,PERSON_00433,PERSON_00386,721,PHONE_00433,voice
CALL_006734,2023-09-12,PERSON_00434,PERSON_00415,431,PHONE_00434,voice
CALL_006735,2022-07-22,PERSON_00435,PERSON_00444,412,PHONE_00435,voice
CALL_006736,2022-11-13,PERSON_00436,PERSON_00331,94,PHONE_00436,missed
CALL_006737,2023-07-06,PERSON_00437,PERSON_00052,78,PHONE_00437,voice
CALL_006738,2021-02-12,PERSON_00438,PERSON_00081,619,PHONE_00438,voice
CALL_006739,2021-03-17,PERSON_00439,PERSON_00110,214,PHONE_00439,voice
CALL_006740,2021-12-07,PERSON_00440,PERSON_00139,475,PHONE_00440,missed
CALL_006741,2021-08-15,PERSON_00441,PERSON_00168,763,PHONE_00441,missed
CALL_006742,2025-05-10,PERSON_00442,PERSON_00197,170,PHONE_00442,missed
CALL_006743,2022-01-21,PERSON_00443,PERSON_00226,534,PHONE_00443,voice
CALL_006744,2022-12-29,PERSON_00444,PERSON_00255,616,PHONE_00444,missed
CALL_006745,2022-04-29,PERSON_00445,PERSON_00284,843,PHONE_00445,voice
CALL_006746,2026-01-30,PERSON_00446,PERSON_00313,150,PHONE_00446,voice
CALL_006747,2022-12-30,PERSON_00447,PERSON_00342,820,PHONE_00447,missed
CALL_006748,2022-05-02,PERSON_00448,PERSON_00371,669,PHONE_00448,voice
CALL_006749,2022-11-27,PERSON_00449,PERSON_00400,358,PHONE_00449,missed
CALL_006750,2022-03-20,PERSON_00450,PERSON_00429,598,PHONE_00450,missed
CALL_006751,2024-02-27,PERSON_00001,PERSON_00008,731,PHONE_00001,voice
CALL_006752,2022-06-10,PERSON_00002,PERSON_00037,30,PHONE_00002,voice
CALL_006753,2022-08-03,PERSON_00003,PERSON_00066,833,PHONE_00003,missed
CALL_006754,2025-11-18,PERSON_00004,PERSON_00095,354,PHONE_00004,voice
CALL_006755,2023-07-27,PERSON_00005,PERSON_00124,553,PHONE_00005,missed
CALL_006756,2021-04-07,PERSON_00006,PERSON_00012,8,PHONE_00006,voice
CALL_006757,2023-06-27,PERSON_00007,PERSON_00182,357,PHONE_00007,voice
CALL_006758,2021-08-23,PERSON_00008,PERSON_00211,284,PHONE_00008,voice
CALL_006759,2021-08-08,PERSON_00009,PERSON_00240,94,PHONE_00009,missed
CALL_006760,2022-05-17,PERSON_00010,PERSON_00269,436,PHONE_00010,missed
CALL_006761,2022-06-05,PERSON_00011,PERSON_00298,843,PHONE_00011,voice
CALL_006762,2021-05-17,PERSON_00012,PERSON_00327,853,PHONE_00012,voice
CALL_006763,2024-07-31,PERSON_00013,PERSON_00356,858,PHONE_00013,voice
CALL_006764,2024-11-03,PERSON_00014,PERSON_00385,805,PHONE_00014,missed
CALL_006765,2024-05-03,PERSON_00015,PERSON_00414,723,PHONE_00015,missed
CALL_006766,2023-08-07,PERSON_00016,PERSON_00065,33,PHONE_00016,voice
CALL_006767,2026-01-27,PERSON_00017,PERSON_00022,322,PHONE_00017,voice
CALL_006768,2023-02-13,PERSON_00018,PERSON_00051,772,PHONE_00018,missed
CALL_006769,2023-12-30,PERSON_00019,PERSON_00080,527,PHONE_00019,voice
CALL_006770,2021-07-23,PERSON_00020,PERSON_00109,120,PHONE_00020,missed
CALL_006771,2021-07-03,PERSON_00021,PERSON_00300,159,PHONE_00021,voice
CALL_006772,2022-08-12,PERSON_00022,PERSON_00167,287,PHONE_00022,missed
CALL_006773,2026-03-01,PERSON_00023,PERSON_00196,160,PHONE_00023,voice
CALL_006774,2021-09-03,PERSON_00024,PERSON_00225,239,PHONE_00024,voice
CALL_006775,2024-06-06,PERSON_00025,PERSON_00254,479,PHONE_00025,missed
CALL_006776,2023-07-17,PERSON_00026,PERSON_00283,436,PHONE_00026,voice
CALL_006777,2023-08-26,PERSON_00027,PERSON_00312,205,PHONE_00027,missed
CALL_006778,2023-11-02,PERSON_00028,PERSON_00341,883,PHONE_00028,missed
CALL_006779,2024-03-20,PERSON_00029,PERSON_00370,444,PHONE_00029,missed
CALL_006780,2022-07-29,PERSON_00030,PERSON_00399,611,PHONE_00030,voice
CALL_006781,2025-06-03,PERSON_00031,PERSON_00428,720,PHONE_00031,voice
CALL_006782,2025-11-08,PERSON_00032,PERSON_00007,81,PHONE_00032,missed
CALL_006783,2025-04-12,PERSON_00033,PERSON_00036,127,PHONE_00033,voice
CALL_006784,2023-03-30,PERSON_00034,PERSON_00065,520,PHONE_00034,voice
CALL_006785,2023-02-27,PERSON_00035,PERSON_00094,533,PHONE_00035,voice
CALL_006786,2021-09-15,PERSON_00036,PERSON_00123,198,PHONE_00036,missed
CALL_006787,2025-01-19,PERSON_00037,PERSON_00152,371,PHONE_00037,missed
CALL_006788,2025-06-17,PERSON_00038,PERSON_00181,801,PHONE_00038,missed
CALL_006789,2024-05-02,PERSON_00039,PERSON_00210,662,PHONE_00039,voice
CALL_006790,2025-02-02,PERSON_00040,PERSON_00239,482,PHONE_00040,voice
CALL_006791,2025-01-24,PERSON_00041,PERSON_00268,134,PHONE_00041,voice
CALL_006792,2024-03-19,PERSON_00042,PERSON_00297,508,PHONE_00042,voice
CALL_006793,2024-03-30,PERSON_00043,PERSON_00326,769,PHONE_00043,voice
CALL_006794,2021-10-07,PERSON_00044,PERSON_00355,687,PHONE_00044,missed
CALL_006795,2025-10-17,PERSON_00045,PERSON_00384,176,PHONE_00045,voice
CALL_006796,2026-03-09,PERSON_00046,PERSON_00401,159,PHONE_00046,missed
CALL_006797,2023-02-16,PERSON_00047,PERSON_00442,433,PHONE_00047,voice
CALL_006798,2025-02-12,PERSON_00048,PERSON_00021,331,PHONE_00048,voice
CALL_006799,2021-02-08,PERSON_00049,PERSON_00050,311,PHONE_00049,voice
CALL_006800,2022-12-16,PERSON_00050,PERSON_00079,178,PHONE_00050,voice
CALL_006801,2021-10-23,PERSON_00051,PERSON_00108,632,PHONE_00051,missed
CALL_006802,2026-02-25,PERSON_00052,PERSON_00137,653,PHONE_00052,voice
CALL_006803,2022-01-03,PERSON_00053,PERSON_00166,214,PHONE_00053,voice
CALL_006804,2025-04-30,PERSON_00054,PERSON_00195,620,PHONE_00054,voice
CALL_006805,2021-08-12,PERSON_00055,PERSON_00224,818,PHONE_00055,missed
CALL_006806,2022-03-29,PERSON_00056,PERSON_00253,149,PHONE_00056,voice
CALL_006807,2024-11-21,PERSON_00057,PERSON_00282,481,PHONE_00057,voice
CALL_006808,2026-01-12,PERSON_00058,PERSON_00311,582,PHONE_00058,voice
CALL_006809,2024-08-06,PERSON_00059,PERSON_00340,321,PHONE_00059,voice
CALL_006810,2024-08-14,PERSON_00060,PERSON_00369,803,PHONE_00060,voice
CALL_006811,2022-12-15,PERSON_00061,PERSON_00194,10,PHONE_00061,voice
CALL_006812,2021-12-06,PERSON_00062,PERSON_00427,386,PHONE_00062,voice
CALL_006813,2021-11-08,PERSON_00063,PERSON_00006,619,PHONE_00063,voice
CALL_006814,2021-01-02,PERSON_00064,PERSON_00035,419,PHONE_00064,voice
CALL_006815,2022-07-06,PERSON_00065,PERSON_00064,131,PHONE_00065,missed
CALL_006816,2024-09-27,PERSON_00066,PERSON_00093,522,PHONE_00066,missed
CALL_006817,2021-08-07,PERSON_00067,PERSON_00122,605,PHONE_00067,voice
CALL_006818,2021-12-19,PERSON_00068,PERSON_00151,607,PHONE_00068,voice
CALL_006819,2025-05-30,PERSON_00069,PERSON_00180,68,PHONE_00069,voice
CALL_006820,2024-05-06,PERSON_00070,PERSON_00209,210,PHONE_00070,missed
CALL_006821,2021-12-06,PERSON_00071,PERSON_00238,400,PHONE_00071,missed
CALL_006822,2022-10-19,PERSON_00072,PERSON_00267,15,PHONE_00072,missed
CALL_006823,2023-01-21,PERSON_00073,PERSON_00296,840,PHONE_00073,voice
CALL_006824,2021-08-27,PERSON_00074,PERSON_00325,395,PHONE_00074,voice
CALL_006825,2025-12-07,PERSON_00075,PERSON_00354,56,PHONE_00075,voice
CALL_006826,2022-02-14,PERSON_00076,PERSON_00209,83,PHONE_00076,voice
CALL_006827,2023-11-18,PERSON_00077,PERSON_00412,166,PHONE_00077,missed
CALL_006828,2024-12-31,PERSON_00078,PERSON_00441,465,PHONE_00078,voice
CALL_006829,2026-06-04,PERSON_00079,PERSON_00020,611,PHONE_00079,voice
CALL_006830,2024-01-16,PERSON_00080,PERSON_00049,225,PHONE_00080,voice
CALL_006831,2025-04-07,PERSON_00081,PERSON_00134,74,PHONE_00081,voice
CALL_006832,2022-05-20,PERSON_00082,PERSON_00107,684,PHONE_00082,missed
CALL_006833,2024-02-08,PERSON_00083,PERSON_00136,816,PHONE_00083,voice
CALL_006834,2024-09-18,PERSON_00084,PERSON_00165,33,PHONE_00084,missed
CALL_006835,2022-04-12,PERSON_00085,PERSON_00194,367,PHONE_00085,missed
CALL_006836,2022-04-26,PERSON_00086,PERSON_00321,13,PHONE_00086,voice
CALL_006837,2023-09-12,PERSON_00087,PERSON_00252,461,PHONE_00087,missed
CALL_006838,2023-02-27,PERSON_00088,PERSON_00281,806,PHONE_00088,voice
CALL_006839,2025-04-17,PERSON_00089,PERSON_00310,602,PHONE_00089,voice
CALL_006840,2024-09-05,PERSON_00090,PERSON_00339,765,PHONE_00090,voice
CALL_006841,2023-02-09,PERSON_00091,PERSON_00368,827,PHONE_00091,voice
CALL_006842,2022-07-17,PERSON_00092,PERSON_00397,754,PHONE_00092,missed
CALL_006843,2026-06-03,PERSON_00093,PERSON_00426,839,PHONE_00093,missed
CALL_006844,2023-03-10,PERSON_00094,PERSON_00005,593,PHONE_00094,missed
CALL_006845,2024-01-31,PERSON_00095,PERSON_00034,779,PHONE_00095,voice
CALL_006846,2026-04-07,PERSON_00096,PERSON_00063,92,PHONE_00096,voice
CALL_006847,2022-03-08,PERSON_00097,PERSON_00092,227,PHONE_00097,voice
CALL_006848,2022-03-10,PERSON_00098,PERSON_00121,400,PHONE_00098,missed
CALL_006849,2022-11-23,PERSON_00099,PERSON_00150,808,PHONE_00099,voice
CALL_006850,2022-07-25,PERSON_00100,PERSON_00179,652,PHONE_00100,missed
CALL_006851,2024-07-28,PERSON_00101,PERSON_00012,167,PHONE_00101,voice
CALL_006852,2022-05-06,PERSON_00102,PERSON_00237,689,PHONE_00102,voice
CALL_006853,2026-04-29,PERSON_00103,PERSON_00266,525,PHONE_00103,voice
CALL_006854,2022-04-14,PERSON_00104,PERSON_00295,183,PHONE_00104,missed
CALL_006855,2023-09-25,PERSON_00105,PERSON_00324,885,PHONE_00105,missed
CALL_006856,2023-08-23,PERSON_00106,PERSON_00018,60,PHONE_00106,missed
CALL_006857,2021-07-08,PERSON_00107,PERSON_00382,642,PHONE_00107,missed
CALL_006858,2023-08-18,PERSON_00108,PERSON_00411,293,PHONE_00108,voice
CALL_006859,2022-08-25,PERSON_00109,PERSON_00440,833,PHONE_00109,missed
CALL_006860,2023-01-21,PERSON_00110,PERSON_00019,847,PHONE_00110,missed
CALL_006861,2023-06-18,PERSON_00111,PERSON_00048,65,PHONE_00111,voice
CALL_006862,2026-04-15,PERSON_00112,PERSON_00077,384,PHONE_00112,voice
CALL_006863,2023-04-10,PERSON_00113,PERSON_00106,159,PHONE_00113,voice
CALL_006864,2025-11-20,PERSON_00114,PERSON_00135,730,PHONE_00114,missed
CALL_006865,2025-03-04,PERSON_00115,PERSON_00164,746,PHONE_00115,voice
CALL_006866,2024-02-01,PERSON_00116,PERSON_00193,248,PHONE_00116,voice
CALL_006867,2022-03-28,PERSON_00117,PERSON_00222,536,PHONE_00117,voice
CALL_006868,2025-07-08,PERSON_00118,PERSON_00251,666,PHONE_00118,missed
CALL_006869,2024-07-18,PERSON_00119,PERSON_00280,791,PHONE_00119,missed
CALL_006870,2026-01-02,PERSON_00120,PERSON_00309,514,PHONE_00120,voice
CALL_006871,2025-09-10,PERSON_00121,PERSON_00338,566,PHONE_00121,voice
CALL_006872,2023-02-26,PERSON_00122,PERSON_00367,590,PHONE_00122,missed
CALL_006873,2023-10-28,PERSON_00123,PERSON_00396,799,PHONE_00123,voice
CALL_006874,2022-10-15,PERSON_00124,PERSON_00425,209,PHONE_00124,missed
CALL_006875,2025-08-13,PERSON_00125,PERSON_00004,210,PHONE_00125,missed
CALL_006876,2024-09-11,PERSON_00126,PERSON_00340,38,PHONE_00126,voice
CALL_006877,2021-07-24,PERSON_00127,PERSON_00062,657,PHONE_00127,missed
CALL_006878,2021-01-07,PERSON_00128,PERSON_00091,302,PHONE_00128,voice
CALL_006879,2025-10-28,PERSON_00129,PERSON_00120,337,PHONE_00129,voice
CALL_006880,2021-12-20,PERSON_00130,PERSON_00149,296,PHONE_00130,voice
CALL_006881,2026-05-14,PERSON_00131,PERSON_00178,891,PHONE_00131,voice
CALL_006882,2024-08-07,PERSON_00132,PERSON_00207,247,PHONE_00132,missed
CALL_006883,2025-03-26,PERSON_00133,PERSON_00236,590,PHONE_00133,missed
CALL_006884,2024-04-09,PERSON_00134,PERSON_00265,328,PHONE_00134,voice
CALL_006885,2024-10-26,PERSON_00135,PERSON_00294,106,PHONE_00135,missed
CALL_006886,2022-10-13,PERSON_00136,PERSON_00323,849,PHONE_00136,missed
CALL_006887,2021-04-22,PERSON_00137,PERSON_00352,772,PHONE_00137,voice
CALL_006888,2022-10-07,PERSON_00138,PERSON_00381,82,PHONE_00138,missed
CALL_006889,2022-01-07,PERSON_00139,PERSON_00410,699,PHONE_00139,voice
CALL_006890,2023-11-01,PERSON_00140,PERSON_00439,649,PHONE_00140,voice
CALL_006891,2026-06-04,PERSON_00141,PERSON_00288,122,PHONE_00141,voice
CALL_006892,2021-09-24,PERSON_00142,PERSON_00047,748,PHONE_00142,missed
CALL_006893,2026-06-09,PERSON_00143,PERSON_00076,186,PHONE_00143,voice
CALL_006894,2022-05-09,PERSON_00144,PERSON_00105,722,PHONE_00144,missed
CALL_006895,2023-02-10,PERSON_00145,PERSON_00134,445,PHONE_00145,voice
CALL_006896,2023-01-25,PERSON_00146,PERSON_00163,665,PHONE_00146,missed
CALL_006897,2025-02-17,PERSON_00147,PERSON_00192,274,PHONE_00147,voice
CALL_006898,2023-08-01,PERSON_00148,PERSON_00221,423,PHONE_00148,voice
CALL_006899,2025-11-18,PERSON_00149,PERSON_00250,408,PHONE_00149,voice
CALL_006900,2022-10-06,PERSON_00150,PERSON_00279,769,PHONE_00150,missed
CALL_006901,2025-07-21,PERSON_00151,PERSON_00308,312,PHONE_00151,missed
CALL_006902,2022-10-13,PERSON_00152,PERSON_00337,183,PHONE_00152,missed
CALL_006903,2025-05-25,PERSON_00153,PERSON_00366,218,PHONE_00153,voice
CALL_006904,2021-09-13,PERSON_00154,PERSON_00395,28,PHONE_00154,missed
CALL_006905,2024-03-28,PERSON_00155,PERSON_00424,676,PHONE_00155,voice
CALL_006906,2024-05-19,PERSON_00156,PERSON_00389,153,PHONE_00156,voice
CALL_006907,2026-05-31,PERSON_00157,PERSON_00032,289,PHONE_00157,missed
CALL_006908,2022-07-28,PERSON_00158,PERSON_00061,277,PHONE_00158,voice
CALL_006909,2026-06-16,PERSON_00159,PERSON_00090,722,PHONE_00159,voice
CALL_006910,2024-04-18,PERSON_00160,PERSON_00119,38,PHONE_00160,missed
CALL_006911,2025-02-28,PERSON_00161,PERSON_00194,78,PHONE_00161,voice
CALL_006912,2023-06-10,PERSON_00162,PERSON_00177,216,PHONE_00162,voice
CALL_006913,2024-01-03,PERSON_00163,PERSON_00206,29,PHONE_00163,missed
CALL_006914,2024-12-05,PERSON_00164,PERSON_00235,768,PHONE_00164,voice
CALL_006915,2026-05-06,PERSON_00165,PERSON_00264,874,PHONE_00165,missed
CALL_006916,2021-08-28,PERSON_00166,PERSON_00410,9,PHONE_00166,voice
CALL_006917,2024-04-21,PERSON_00167,PERSON_00322,531,PHONE_00167,voice
CALL_006918,2026-04-22,PERSON_00168,PERSON_00351,26,PHONE_00168,voice
CALL_006919,2021-09-22,PERSON_00169,PERSON_00380,173,PHONE_00169,voice
CALL_006920,2025-08-08,PERSON_00170,PERSON_00409,727,PHONE_00170,voice
CALL_006921,2021-10-12,PERSON_00171,PERSON_00081,66,PHONE_00171,voice
CALL_006922,2023-12-24,PERSON_00172,PERSON_00017,120,PHONE_00172,voice
CALL_006923,2022-03-18,PERSON_00173,PERSON_00046,343,PHONE_00173,missed
CALL_006924,2025-08-11,PERSON_00174,PERSON_00075,653,PHONE_00174,missed
CALL_006925,2024-08-01,PERSON_00175,PERSON_00104,123,PHONE_00175,missed
CALL_006926,2025-04-19,PERSON_00176,PERSON_00133,571,PHONE_00176,voice
CALL_006927,2022-10-24,PERSON_00177,PERSON_00162,322,PHONE_00177,missed
CALL_006928,2021-04-11,PERSON_00178,PERSON_00191,530,PHONE_00178,voice
CALL_006929,2021-05-13,PERSON_00179,PERSON_00220,228,PHONE_00179,missed
CALL_006930,2022-05-11,PERSON_00180,PERSON_00249,519,PHONE_00180,missed
CALL_006931,2026-03-04,PERSON_00181,PERSON_00278,404,PHONE_00181,missed
CALL_006932,2023-09-21,PERSON_00182,PERSON_00307,206,PHONE_00182,voice
CALL_006933,2023-03-14,PERSON_00183,PERSON_00336,380,PHONE_00183,voice
CALL_006934,2021-07-11,PERSON_00184,PERSON_00365,836,PHONE_00184,voice
CALL_006935,2025-12-26,PERSON_00185,PERSON_00394,485,PHONE_00185,voice
CALL_006936,2024-12-17,PERSON_00186,PERSON_00423,397,PHONE_00186,voice
CALL_006937,2024-04-12,PERSON_00187,PERSON_00002,364,PHONE_00187,voice
CALL_006938,2021-12-04,PERSON_00188,PERSON_00031,225,PHONE_00188,missed
CALL_006939,2021-04-14,PERSON_00189,PERSON_00060,841,PHONE_00189,voice
CALL_006940,2026-02-18,PERSON_00190,PERSON_00089,691,PHONE_00190,voice
CALL_006941,2022-09-21,PERSON_00191,PERSON_00440,11,PHONE_00191,missed
CALL_006942,2022-08-11,PERSON_00192,PERSON_00147,387,PHONE_00192,voice
CALL_006943,2022-05-23,PERSON_00193,PERSON_00176,815,PHONE_00193,voice
CALL_006944,2021-02-13,PERSON_00194,PERSON_00205,624,PHONE_00194,missed
CALL_006945,2023-07-26,PERSON_00195,PERSON_00234,599,PHONE_00195,missed
CALL_006946,2024-03-16,PERSON_00196,PERSON_00240,18,PHONE_00196,missed
CALL_006947,2025-07-21,PERSON_00197,PERSON_00292,575,PHONE_00197,voice
CALL_006948,2024-05-08,PERSON_00198,PERSON_00321,171,PHONE_00198,missed
CALL_006949,2021-03-12,PERSON_00199,PERSON_00350,852,PHONE_00199,voice
CALL_006950,2023-11-27,PERSON_00200,PERSON_00379,745,PHONE_00200,missed
CALL_006951,2026-04-08,PERSON_00201,PERSON_00408,774,PHONE_00201,voice
CALL_006952,2025-02-09,PERSON_00202,PERSON_00437,280,PHONE_00202,voice
CALL_006953,2024-02-14,PERSON_00203,PERSON_00016,653,PHONE_00203,voice
CALL_006954,2021-11-14,PERSON_00204,PERSON_00045,597,PHONE_00204,voice
CALL_006955,2022-02-05,PERSON_00205,PERSON_00074,298,PHONE_00205,voice
CALL_006956,2024-09-17,PERSON_00206,PERSON_00103,487,PHONE_00206,voice
CALL_006957,2023-10-13,PERSON_00207,PERSON_00132,288,PHONE_00207,voice
CALL_006958,2022-10-09,PERSON_00208,PERSON_00161,713,PHONE_00208,voice
CALL_006959,2025-04-01,PERSON_00209,PERSON_00190,786,PHONE_00209,voice
CALL_006960,2025-04-30,PERSON_00210,PERSON_00219,61,PHONE_00210,voice
CALL_006961,2022-07-01,PERSON_00211,PERSON_00248,480,PHONE_00211,voice
CALL_006962,2025-03-15,PERSON_00212,PERSON_00277,582,PHONE_00212,voice
CALL_006963,2023-11-27,PERSON_00213,PERSON_00306,108,PHONE_00213,voice
CALL_006964,2024-07-30,PERSON_00214,PERSON_00335,70,PHONE_00214,voice
CALL_006965,2025-03-04,PERSON_00215,PERSON_00364,844,PHONE_00215,voice
CALL_006966,2021-03-21,PERSON_00216,PERSON_00240,31,PHONE_00216,voice
CALL_006967,2025-06-16,PERSON_00217,PERSON_00422,612,PHONE_00217,voice
CALL_006968,2025-06-05,PERSON_00218,PERSON_00001,545,PHONE_00218,missed
CALL_006969,2026-03-18,PERSON_00219,PERSON_00030,433,PHONE_00219,missed
CALL_006970,2025-09-18,PERSON_00220,PERSON_00059,118,PHONE_00220,voice
CALL_006971,2026-02-12,PERSON_00221,PERSON_00205,51,PHONE_00221,missed
CALL_006972,2024-06-01,PERSON_00222,PERSON_00117,427,PHONE_00222,missed
CALL_006973,2024-06-08,PERSON_00223,PERSON_00146,232,PHONE_00223,voice
CALL_006974,2023-05-22,PERSON_00224,PERSON_00175,786,PHONE_00224,missed
CALL_006975,2022-11-01,PERSON_00225,PERSON_00204,355,PHONE_00225,missed
CALL_006976,2021-04-08,PERSON_00226,PERSON_00410,101,PHONE_00226,voice
CALL_006977,2024-04-29,PERSON_00227,PERSON_00262,197,PHONE_00227,voice
CALL_006978,2024-09-24,PERSON_00228,PERSON_00291,628,PHONE_00228,voice
CALL_006979,2026-02-27,PERSON_00229,PERSON_00320,457,PHONE_00229,voice
CALL_006980,2024-10-21,PERSON_00230,PERSON_00349,570,PHONE_00230,voice
CALL_006981,2026-06-26,PERSON_00231,PERSON_00370,114,PHONE_00231,voice
CALL_006982,2024-03-21,PERSON_00232,PERSON_00407,661,PHONE_00232,missed
CALL_006983,2022-01-28,PERSON_00233,PERSON_00436,734,PHONE_00233,missed
CALL_006984,2021-12-06,PERSON_00234,PERSON_00015,794,PHONE_00234,voice
CALL_006985,2022-12-06,PERSON_00235,PERSON_00044,505,PHONE_00235,voice
CALL_006986,2025-02-16,PERSON_00236,PERSON_00073,153,PHONE_00236,missed
CALL_006987,2022-07-13,PERSON_00237,PERSON_00102,287,PHONE_00237,missed
CALL_006988,2022-02-11,PERSON_00238,PERSON_00131,721,PHONE_00238,voice
CALL_006989,2021-02-09,PERSON_00239,PERSON_00160,221,PHONE_00239,voice
CALL_006990,2023-09-29,PERSON_00240,PERSON_00189,79,PHONE_00240,voice
CALL_006991,2024-01-01,PERSON_00241,PERSON_00194,180,PHONE_00241,voice
CALL_006992,2024-06-28,PERSON_00242,PERSON_00247,508,PHONE_00242,voice
CALL_006993,2023-10-08,PERSON_00243,PERSON_00276,839,PHONE_00243,voice
CALL_006994,2021-06-20,PERSON_00244,PERSON_00305,740,PHONE_00244,voice
CALL_006995,2023-01-28,PERSON_00245,PERSON_00334,302,PHONE_00245,voice
CALL_006996,2025-07-14,PERSON_00246,PERSON_00363,397,PHONE_00246,missed
CALL_006997,2025-06-29,PERSON_00247,PERSON_00392,647,PHONE_00247,voice
CALL_006998,2021-02-22,PERSON_00248,PERSON_00421,137,PHONE_00248,voice
CALL_006999,2022-07-03,PERSON_00249,PERSON_00450,455,PHONE_00249,voice
CALL_007000,2021-08-02,PERSON_00250,PERSON_00029,606,PHONE_00250,voice
CALL_007001,2023-10-27,PERSON_00251,PERSON_00058,505,PHONE_00251,missed
CALL_007002,2021-08-27,PERSON_00252,PERSON_00087,616,PHONE_00252,voice
CALL_007003,2022-02-17,PERSON_00253,PERSON_00116,894,PHONE_00253,voice
CALL_007004,2021-07-12,PERSON_00254,PERSON_00145,479,PHONE_00254,voice
CALL_007005,2021-01-09,PERSON_00255,PERSON_00174,191,PHONE_00255,voice
CALL_007006,2021-06-19,PERSON_00256,PERSON_00169,140,PHONE_00256,voice
CALL_007007,2021-12-25,PERSON_00257,PERSON_00232,302,PHONE_00257,voice
CALL_007008,2023-02-21,PERSON_00258,PERSON_00261,82,PHONE_00258,voice
CALL_007009,2021-07-06,PERSON_00259,PERSON_00290,326,PHONE_00259,voice
CALL_007010,2023-06-06,PERSON_00260,PERSON_00319,620,PHONE_00260,missed
CALL_007011,2025-07-10,PERSON_00261,PERSON_00348,585,PHONE_00261,voice
CALL_007012,2023-08-15,PERSON_00262,PERSON_00377,547,PHONE_00262,voice
CALL_007013,2026-03-03,PERSON_00263,PERSON_00406,419,PHONE_00263,voice
CALL_007014,2025-06-28,PERSON_00264,PERSON_00435,167,PHONE_00264,voice
CALL_007015,2023-01-24,PERSON_00265,PERSON_00014,652,PHONE_00265,missed
CALL_007016,2021-03-17,PERSON_00266,PERSON_00043,166,PHONE_00266,voice
CALL_007017,2025-05-28,PERSON_00267,PERSON_00072,549,PHONE_00267,missed
CALL_007018,2021-09-17,PERSON_00268,PERSON_00101,96,PHONE_00268,voice
CALL_007019,2021-09-02,PERSON_00269,PERSON_00130,290,PHONE_00269,voice
CALL_007020,2025-12-07,PERSON_00270,PERSON_00159,589,PHONE_00270,voice
CALL_007021,2024-11-16,PERSON_00271,PERSON_00075,174,PHONE_00271,voice
CALL_007022,2022-12-06,PERSON_00272,PERSON_00217,421,PHONE_00272,voice
CALL_007023,2026-01-23,PERSON_00273,PERSON_00246,511,PHONE_00273,voice
CALL_007024,2025-03-24,PERSON_00274,PERSON_00275,113,PHONE_00274,missed
CALL_007025,2026-02-09,PERSON_00275,PERSON_00304,358,PHONE_00275,voice
CALL_007026,2024-09-08,PERSON_00276,PERSON_00333,377,PHONE_00276,voice
CALL_007027,2022-04-27,PERSON_00277,PERSON_00362,339,PHONE_00277,voice
CALL_007028,2022-10-10,PERSON_00278,PERSON_00391,690,PHONE_00278,missed
CALL_007029,2022-12-10,PERSON_00279,PERSON_00420,785,PHONE_00279,voice
CALL_007030,2025-07-09,PERSON_00280,PERSON_00449,689,PHONE_00280,voice
CALL_007031,2022-04-16,PERSON_00281,PERSON_00028,79,PHONE_00281,missed
CALL_007032,2023-02-27,PERSON_00282,PERSON_00057,437,PHONE_00282,voice
CALL_007033,2024-09-30,PERSON_00283,PERSON_00086,58,PHONE_00283,voice
CALL_007034,2021-11-23,PERSON_00284,PERSON_00115,866,PHONE_00284,voice
CALL_007035,2024-10-20,PERSON_00285,PERSON_00144,320,PHONE_00285,missed
CALL_007036,2021-09-22,PERSON_00286,PERSON_00268,45,PHONE_00286,voice
CALL_007037,2025-08-11,PERSON_00287,PERSON_00202,191,PHONE_00287,voice
CALL_007038,2023-11-25,PERSON_00288,PERSON_00231,355,PHONE_00288,missed
CALL_007039,2025-04-11,PERSON_00289,PERSON_00260,247,PHONE_00289,missed
CALL_007040,2024-11-04,PERSON_00290,PERSON_00289,562,PHONE_00290,voice
CALL_007041,2022-07-21,PERSON_00291,PERSON_00202,123,PHONE_00291,voice
CALL_007042,2025-12-19,PERSON_00292,PERSON_00347,271,PHONE_00292,voice
CALL_007043,2024-07-28,PERSON_00293,PERSON_00376,106,PHONE_00293,voice
CALL_007044,2021-08-04,PERSON_00294,PERSON_00405,283,PHONE_00294,voice
CALL_007045,2025-07-15,PERSON_00295,PERSON_00434,820,PHONE_00295,voice
CALL_007046,2022-02-25,PERSON_00296,PERSON_00013,154,PHONE_00296,voice
CALL_007047,2022-10-26,PERSON_00297,PERSON_00042,898,PHONE_00297,missed
CALL_007048,2023-04-26,PERSON_00298,PERSON_00071,661,PHONE_00298,voice
CALL_007049,2022-12-10,PERSON_00299,PERSON_00100,132,PHONE_00299,voice
CALL_007050,2023-03-29,PERSON_00300,PERSON_00129,82,PHONE_00300,missed
CALL_007051,2021-12-23,PERSON_00301,PERSON_00449,25,PHONE_00301,missed
