call_id,date,from_person,to_person,duration_sec,phone_id,call_type
CALL_006116,2025-01-17,PERSON_00089,PERSON_00019,0,PHONE_00039,outgoing
CALL_006117,2022-11-16,PERSON_00290,PERSON_00105,28,PHONE_00384,missed
CALL_006118,2024-10-21,PERSON_00367,PERSON_00162,30,PHONE_00633,voice
CALL_006119,2025-08-03,PERSON_00171,PERSON_00055,180,PHONE_00471,voice
CALL_006120,2024-06-25,PERSON_00251,PERSON_00021,300,PHONE_00346,missed
CALL_006121,2022-04-18,PERSON_00174,PERSON_00134,180,PHONE_00637,voice
CALL_006122,2024-11-29,PERSON_00403,PERSON_00128,60,PHONE_00199,voice
CALL_006123,2025-04-09,PERSON_00252,PERSON_00241,180,PHONE_00280,voice
CALL_006124,2023-09-11,PERSON_00173,PERSON_00072,65,PHONE_00529,voice
CALL_006125,2023-12-04,PERSON_00252,PERSON_00275,1200,PHONE_00406,voice
CALL_006126,2022-01-12,PERSON_00389,PERSON_00134,30,PHONE_00197,voice
CALL_006127,2026-05-08,PERSON_00333,PERSON_00331,780,PHONE_00189,voice
CALL_006128,2022-11-12,PERSON_00089,PERSON_00196,60,PHONE_00039,voice
CALL_006129,2025-05-19,PERSON_00279,PERSON_00360,0,PHONE_00329,voice
CALL_006130,2021-11-24,PERSON_00319,PERSON_00025,60,PHONE_00383,outgoing
CALL_006131,2025-06-25,PERSON_00431,PERSON_00191,120,PHONE_00375,voice
CALL_006132,2023-09-13,PERSON_00064,PERSON_00325,600,PHONE_00164,outgoing
CALL_006133,2023-07-15,PERSON_00014,PERSON_00348,30,PHONE_00453,voice
CALL_006134,2026-02-03,PERSON_00243,PERSON_00173,240,PHONE_00212,voice
CALL_006135,2024-11-11,PERSON_00150,PERSON_00390,65,PHONE_00373,voice
CALL_006136,2021-08-18,PERSON_00225,PERSON_00359,120,PHONE_00274,outgoing
CALL_006137,2023-04-24,PERSON_00106,PERSON_00290,0,PHONE_00476,voice
CALL_006138,2021-04-08,PERSON_00029,PERSON_00216,0,PHONE_00325,voice
CALL_006139,2024-08-29,PERSON_00173,PERSON_00012,1200,PHONE_00529,voice
CALL_006140,2022-10-05,PERSON_00407,PERSON_00011,12,PHONE_00608,voice
CALL_006141,2024-08-07,PERSON_00081,PERSON_00097,600,PHONE_00196,voice
CALL_006142,2024-12-07,PERSON_00213,PERSON_00053,240,PHONE_00350,voice
CALL_006143,2023-08-14,PERSON_00281,PERSON_00072,65,PHONE_00166,voice
CALL_006144,2021-11-12,PERSON_00343,PERSON_00279,240,PHONE_00373,voice
CALL_006145,2025-08-25,PERSON_00016,PERSON_00150,65,PHONE_00555,voice
CALL_006146,2023-06-19,PERSON_00092,PERSON_00089,600,PHONE_00648,voice
CALL_006147,2022-03-24,PERSON_00114,PERSON_00229,180,PHONE_00216,voice
CALL_006148,2023-03-25,PERSON_00309,PERSON_00155,420,PHONE_00497,voice
CALL_006149,2022-04-08,PERSON_00075,PERSON_00196,120,PHONE_00260,voice
CALL_006150,2022-06-28,PERSON_00010,PERSON_00105,240,PHONE_00080,voice
CALL_006151,2024-06-11,PERSON_00064,PERSON_00016,240,PHONE_00164,voice
CALL_006152,2023-05-15,PERSON_00130,PERSON_00141,0,PHONE_00086,voice
CALL_006153,2022-08-19,PERSON_00133,PERSON_00150,120,PHONE_00502,voice
CALL_006154,2025-05-21,PERSON_00104,PERSON_00243,180,PHONE_00627,voice
CALL_006155,2022-08-12,PERSON_00069,PERSON_00243,65,PHONE_00251,missed
CALL_006156,2023-10-26,PERSON_00083,PERSON_00268,1200,PHONE_00123,voice
CALL_006157,2022-04-14,PERSON_00065,PERSON_00060,120,PHONE_00557,voice
CALL_006158,2021-07-10,PERSON_00146,PERSON_00107,600,PHONE_00300,outgoing
CALL_006159,2021-10-12,PERSON_00445,PERSON_00320,240,PHONE_00315,voice
CALL_006160,2022-09-08,PERSON_00300,PERSON_00378,420,PHONE_00060,missed
CALL_006161,2021-11-01,PERSON_00212,PERSON_00232,240,PHONE_00576,voice
CALL_006162,2021-11-19,PERSON_00449,PERSON_00425,0,PHONE_00371,voice
CALL_006163,2022-04-08,PERSON_00215,PERSON_00043,60,PHONE_00306,outgoing
CALL_006164,2025-01-14,PERSON_00448,PERSON_00150,240,PHONE_00284,outgoing
CALL_006165,2023-07-13,PERSON_00362,PERSON_00001,30,PHONE_00545,voice
CALL_006166,2021-07-04,PERSON_00004,PERSON_00173,120,PHONE_00536,voice
CALL_006167,2026-01-29,PERSON_00147,PERSON_00091,12,PHONE_00286,missed
CALL_006168,2023-03-09,PERSON_00368,PERSON_00065,300,PHONE_00564,missed
CALL_006169,2023-04-10,PERSON_00053,PERSON_00230,180,PHONE_00527,outgoing
CALL_006170,2024-07-02,PERSON_00371,PERSON_00061,60,PHONE_00288,voice
CALL_006171,2026-05-27,PERSON_00405,PERSON_00300,120,PHONE_00283,voice
CALL_006172,2025-11-21,PERSON_00127,PERSON_00353,120,PHONE_00292,voice
CALL_006173,2026-05-20,PERSON_00448,PERSON_00103,30,PHONE_00284,voice
CALL_006174,2024-09-14,PERSON_00288,PERSON_00071,65,PHONE_00397,voice
CALL_006175,2026-02-22,PERSON_00212,PERSON_00232,240,PHONE_00576,voice
CALL_006176,2026-04-08,PERSON_00078,PERSON_00192,28,PHONE_00134,missed
CALL_006177,2025-05-12,PERSON_00408,PERSON_00264,1200,PHONE_00359,missed
CALL_006178,2025-09-02,PERSON_00435,PERSON_00031,600,PHONE_00618,voice
CALL_006179,2021-07-31,PERSON_00157,PERSON_00067,0,PHONE_00232,voice
CALL_006180,2025-05-19,PERSON_00105,PERSON_00199,300,PHONE_00106,outgoing
CALL_006181,2024-11-18,PERSON_00165,PERSON_00398,240,PHONE_00584,missed
CALL_006182,2026-04-17,PERSON_00401,PERSON_00002,300,PHONE_00593,outgoing
CALL_006183,2023-05-27,PERSON_00433,PERSON_00250,600,PHONE_00062,outgoing
CALL_006184,2023-10-13,PERSON_00146,PERSON_00383,12,PHONE_00300,missed
CALL_006185,2024-02-17,PERSON_00288,PERSON_00132,300,PHONE_00397,voice
CALL_006186,2025-08-13,PERSON_00444,PERSON_00255,240,PHONE_00118,voice
CALL_006187,2022-11-25,PERSON_00129,PERSON_00329,600,PHONE_00468,voice
CALL_006188,2026-01-22,PERSON_00400,PERSON_00269,780,PHONE_00172,voice
CALL_006189,2025-09-17,PERSON_00069,PERSON_00152,120,PHONE_00163,outgoing
CALL_006190,2025-11-25,PERSON_00433,PERSON_00068,0,PHONE_00062,voice
CALL_006191,2024-04-01,PERSON_00108,PERSON_00071,1200,PHONE_00254,voice
CALL_006192,2026-05-31,PERSON_00265,PERSON_00225,420,PHONE_00198,missed
CALL_006193,2023-05-25,PERSON_00149,PERSON_00378,0,PHONE_00320,voice
CALL_006194,2024-01-10,PERSON_00393,PERSON_00181,28,PHONE_00514,voice
CALL_006195,2021-01-13,PERSON_00108,PERSON_00160,60,PHONE_00254,voice
CALL_006196,2021-01-09,PERSON_00044,PERSON_00445,240,PHONE_00184,missed
CALL_006197,2021-04-25,PERSON_00157,PERSON_00426,240,PHONE_00254,voice
CALL_006198,2022-11-25,PERSON_00025,PERSON_00020,300,PHONE_00169,voice
CALL_006199,2025-05-23,PERSON_00125,PERSON_00374,420,PHONE_00638,missed
CALL_006200,2021-03-14,PERSON_00306,PERSON_00022,600,PHONE_00117,outgoing
CALL_006201,2023-11-17,PERSON_00207,PERSON_00139,600,PHONE_00004,missed
CALL_006202,2022-01-20,PERSON_00262,PERSON_00151,1200,PHONE_00343,missed
CALL_006203,2022-07-21,PERSON_00188,PERSON_00125,420,PHONE_00613,outgoing
CALL_006204,2023-01-26,PERSON_00212,PERSON_00255,0,PHONE_00576,missed
CALL_006205,2025-12-26,PERSON_00287,PERSON_00043,300,PHONE_00091,missed
CALL_006206,2026-01-10,PERSON_00220,PERSON_00362,65,PHONE_00503,voice
CALL_006207,2024-08-31,PERSON_00336,PERSON_00185,28,PHONE_00083,voice
CALL_006208,2025-07-25,PERSON_00091,PERSON_00040,240,PHONE_00612,voice
CALL_006209,2025-02-13,PERSON_00157,PERSON_00248,28,PHONE_00254,voice
CALL_006210,2025-03-18,PERSON_00050,PERSON_00155,0,PHONE_00378,voice
CALL_006211,2024-07-08,PERSON_00150,PERSON_00045,300,PHONE_00373,voice
CALL_006212,2021-10-03,PERSON_00281,PERSON_00290,780,PHONE_00166,outgoing
CALL_006213,2021-02-17,PERSON_00398,PERSON_00165,12,PHONE_00229,voice
CALL_006214,2025-08-15,PERSON_00173,PERSON_00072,120,PHONE_00529,voice
CALL_006215,2024-01-02,PERSON_00145,PERSON_00250,240,PHONE_00019,voice
CALL_006216,2023-04-07,PERSON_00443,PERSON_00171,300,PHONE_00417,voice
CALL_006217,2025-03-16,PERSON_00176,PERSON_00149,28,PHONE_00494,voice
CALL_006218,2021-01-09,PERSON_00412,PERSON_00294,180,PHONE_00511,voice
CALL_006219,2023-06-02,PERSON_00301,PERSON_00149,120,PHONE_00441,voice
CALL_006220,2023-11-17,PERSON_00210,PERSON_00017,1200,PHONE_00514,outgoing
CALL_006221,2023-10-26,PERSON_00397,PERSON_00118,300,PHONE_00370,missed
CALL_006222,2022-03-29,PERSON_00263,PERSON_00312,240,PHONE_00416,voice
CALL_006223,2021-01-14,PERSON_00236,PERSON_00427,120,PHONE_00097,voice
CALL_006224,2023-12-22,PERSON_00175,PERSON_00378,65,PHONE_00524,outgoing
CALL_006225,2022-09-22,PERSON_00040,PERSON_00331,120,PHONE_00208,voice
CALL_006226,2021-05-05,PERSON_00366,PERSON_00081,120,PHONE_00615,missed
CALL_006227,2022-12-03,PERSON_00186,PERSON_00221,120,PHONE_00398,missed
CALL_006228,2025-04-20,PERSON_00401,PERSON_00170,600,PHONE_00593,missed
CALL_006229,2023-11-15,PERSON_00072,PERSON_00393,65,PHONE_00140,voice
CALL_006230,2021-06-18,PERSON_00014,PERSON_00348,300,PHONE_00453,voice
CALL_006231,2026-01-07,PERSON_00255,PERSON_00115,0,PHONE_00292,voice
CALL_006232,2026-02-10,PERSON_00270,PERSON_00055,60,PHONE_00613,voice
CALL_006233,2025-09-22,PERSON_00336,PERSON_00185,420,PHONE_00083,voice
CALL_006234,2023-09-28,PERSON_00122,PERSON_00138,0,PHONE_00195,voice
CALL_006235,2024-01-13,PERSON_00399,PERSON_00028,300,PHONE_00127,outgoing
CALL_006236,2023-09-23,PERSON_00231,PERSON_00028,0,PHONE_00315,voice
CALL_006237,2026-06-22,PERSON_00063,PERSON_00189,180,PHONE_00179,voice
CALL_006238,2022-08-05,PERSON_00072,PERSON_00173,420,PHONE_00140,voice
CALL_006239,2022-02-11,PERSON_00314,PERSON_00227,300,PHONE_00104,outgoing
CALL_006240,2024-05-03,PERSON_00400,PERSON_00391,12,PHONE_00172,voice
CALL_006241,2021-11-26,PERSON_00275,PERSON_00252,0,PHONE_00576,missed
CALL_006242,2024-12-06,PERSON_00178,PERSON_00134,300,PHONE_00090,voice
CALL_006243,2022-02-22,PERSON_00073,PERSON_00356,1200,PHONE_00619,voice
CALL_006244,2022-12-25,PERSON_00322,PERSON_00010,120,PHONE_00248,outgoing
CALL_006245,2021-05-04,PERSON_00281,PERSON_00072,12,PHONE_00166,missed
CALL_006246,2022-10-27,PERSON_00432,PERSON_00175,0,PHONE_00417,voice
CALL_006247,2026-01-29,PERSON_00436,PERSON_00004,30,PHONE_00187,voice
CALL_006248,2022-09-16,PERSON_00353,PERSON_00166,300,PHONE_00394,voice
CALL_006249,2021-03-15,PERSON_00109,PERSON_00038,120,PHONE_00585,voice
CALL_006250,2021-05-22,PERSON_00370,PERSON_00152,28,PHONE_00438,voice
CALL_006251,2022-11-08,PERSON_00386,PERSON_00053,780,PHONE_00029,missed
CALL_006252,2025-12-09,PERSON_00227,PERSON_00364,240,PHONE_00251,outgoing
CALL_006253,2025-07-16,PERSON_00284,PERSON_00168,600,PHONE_00299,voice
CALL_006254,2022-09-14,PERSON_00225,PERSON_00294,30,PHONE_00274,missed
CALL_006255,2021-03-29,PERSON_00430,PERSON_00173,28,PHONE_00076,outgoing
CALL_006256,2025-06-26,PERSON_00012,PERSON_00376,0,PHONE_00623,voice
CALL_006257,2024-10-12,PERSON_00230,PERSON_00065,180,PHONE_00187,outgoing
CALL_006258,2023-10-29,PERSON_00374,PERSON_00411,65,PHONE_00616,missed
CALL_006259,2021-04-26,PERSON_00176,PERSON_00181,0,PHONE_00494,voice
CALL_006260,2025-04-18,PERSON_00393,PERSON_00293,300,PHONE_00514,voice
CALL_006261,2025-01-21,PERSON_00436,PERSON_00004,180,PHONE_00187,outgoing
CALL_006262,2021-10-29,PERSON_00281,PERSON_00084,180,PHONE_00166,voice
CALL_006263,2026-05-25,PERSON_00163,PERSON_00102,60,PHONE_00488,voice
CALL_006264,2025-12-24,PERSON_00091,PERSON_00147,420,PHONE_00612,voice
CALL_006265,2023-05-11,PERSON_00189,PERSON_00063,120,PHONE_00092,voice
CALL_006266,2025-01-14,PERSON_00112,PERSON_00078,600,PHONE_00309,voice
CALL_006267,2022-12-04,PERSON_00343,PERSON_00205,600,PHONE_00373,voice
CALL_006268,2023-10-30,PERSON_00266,PERSON_00031,120,PHONE_00344,voice
CALL_006269,2024-10-02,PERSON_00044,PERSON_00004,240,PHONE_00184,voice
CALL_006270,2021-01-29,PERSON_00173,PERSON_00281,0,PHONE_00529,voice
CALL_006271,2023-07-05,PERSON_00015,PERSON_00255,240,PHONE_00212,voice
CALL_006272,2025-08-20,PERSON_00331,PERSON_00449,65,PHONE_00274,voice
CALL_006273,2026-04-19,PERSON_00308,PERSON_00229,30,PHONE_00231,voice
CALL_006274,2021-04-23,PERSON_00170,PERSON_00445,12,PHONE_00152,voice
CALL_006275,2025-07-25,PERSON_00135,PERSON_00269,240,PHONE_00564,voice
CALL_006276,2025-03-07,PERSON_00339,PERSON_00170,0,PHONE_00559,voice
CALL_006277,2022-07-24,PERSON_00388,PERSON_00445,12,PHONE_00497,voice
CALL_006278,2026-05-06,PERSON_00070,PERSON_00139,60,PHONE_00183,voice
CALL_006279,2021-06-30,PERSON_00286,PERSON_00315,30,PHONE_00091,voice
CALL_006280,2025-11-20,PERSON_00032,PERSON_00121,780,PHONE_00446,voice
CALL_006281,2025-11-26,PERSON_00176,PERSON_00405,120,PHONE_00494,voice
CALL_006282,2026-02-19,PERSON_00311,PERSON_00304,120,PHONE_00472,voice
CALL_006283,2023-10-28,PERSON_00410,PERSON_00133,1200,PHONE_00355,voice
CALL_006284,2023-08-24,PERSON_00050,PERSON_00099,60,PHONE_00378,missed
CALL_006285,2026-02-09,PERSON_00388,PERSON_00101,420,PHONE_00497,missed
CALL_006286,2024-04-24,PERSON_00146,PERSON_00179,240,PHONE_00300,voice
CALL_006287,2026-01-05,PERSON_00416,PERSON_00263,240,PHONE_00236,outgoing
CALL_006288,2025-08-18,PERSON_00243,PERSON_00320,120,PHONE_00148,missed
CALL_006289,2024-08-18,PERSON_00405,PERSON_00102,0,PHONE_00283,voice
CALL_006290,2022-09-09,PERSON_00450,PERSON_00051,600,PHONE_00477,voice
CALL_006291,2026-03-09,PERSON_00138,PERSON_00032,300,PHONE_00290,voice
CALL_006292,2025-12-02,PERSON_00444,PERSON_00054,0,PHONE_00118,outgoing
CALL_006293,2026-04-26,PERSON_00280,PERSON_00046,120,PHONE_00509,voice
CALL_006294,2024-08-10,PERSON_00070,PERSON_00385,28,PHONE_00183,voice
CALL_006295,2023-02-14,PERSON_00394,PERSON_00065,65,PHONE_00032,voice
CALL_006296,2022-07-03,PERSON_00173,PERSON_00281,420,PHONE_00529,missed
CALL_006297,2023-07-29,PERSON_00360,PERSON_00166,120,PHONE_00467,missed
CALL_006298,2022-02-19,PERSON_00394,PERSON_00201,420,PHONE_00032,missed
CALL_006299,2024-09-10,PERSON_00386,PERSON_00097,28,PHONE_00029,voice
CALL_006300,2024-01-16,PERSON_00038,PERSON_00107,300,PHONE_00319,voice
CALL_006301,2024-04-24,PERSON_00344,PERSON_00213,420,PHONE_00371,missed
CALL_006302,2021-04-11,PERSON_00003,PERSON_00058,180,PHONE_00402,missed
CALL_006303,2023-01-24,PERSON_00150,PERSON_00374,240,PHONE_00373,outgoing
CALL_006304,2026-03-04,PERSON_00385,PERSON_00297,120,PHONE_00062,missed
CALL_006305,2023-08-20,PERSON_00425,PERSON_00141,240,PHONE_00152,missed
CALL_006306,2022-12-16,PERSON_00323,PERSON_00365,120,PHONE_00086,voice
CALL_006307,2024-07-27,PERSON_00070,PERSON_00139,600,PHONE_00175,voice
CALL_006308,2023-04-29,PERSON_00192,PERSON_00343,420,PHONE_00423,voice
CALL_006309,2024-08-17,PERSON_00072,PERSON_00281,28,PHONE_00140,voice
CALL_006310,2024-01-30,PERSON_00439,PERSON_00374,60,PHONE_00646,voice
CALL_006311,2022-06-01,PERSON_00398,PERSON_00333,65,PHONE_00229,voice
CALL_006312,2025-07-12,PERSON_00182,PERSON_00175,65,PHONE_00627,voice
CALL_006313,2023-09-02,PERSON_00133,PERSON_00185,180,PHONE_00502,outgoing
CALL_006314,2021-01-27,PERSON_00176,PERSON_00181,120,PHONE_00494,outgoing
CALL_006315,2022-06-21,PERSON_00356,PERSON_00203,180,PHONE_00165,missed
CALL_006316,2024-10-22,PERSON_00423,PERSON_00110,30,PHONE_00276,voice
CALL_006317,2023-03-12,PERSON_00072,PERSON_00281,28,PHONE_00140,voice
CALL_006318,2026-03-25,PERSON_00259,PERSON_00220,780,PHONE_00031,outgoing
CALL_006319,2024-12-23,PERSON_00279,PERSON_00306,0,PHONE_00329,voice
CALL_006320,2026-06-09,PERSON_00298,PERSON_00381,300,PHONE_00045,missed
CALL_006321,2023-09-19,PERSON_00407,PERSON_00362,65,PHONE_00064,voice
CALL_006322,2025-01-27,PERSON_00196,PERSON_00219,180,PHONE_00464,outgoing
CALL_006323,2021-02-20,PERSON_00415,PERSON_00034,420,PHONE_00079,outgoing
CALL_006324,2025-05-18,PERSON_00073,PERSON_00233,1200,PHONE_00619,voice
CALL_006325,2022-08-13,PERSON_00178,PERSON_00057,0,PHONE_00090,voice
CALL_006326,2023-09-06,PERSON_00216,PERSON_00206,30,PHONE_00207,missed
CALL_006327,2023-02-28,PERSON_00425,PERSON_00046,120,PHONE_00152,missed
CALL_006328,2022-09-16,PERSON_00264,PERSON_00045,180,PHONE_00515,voice
CALL_006329,2025-05-25,PERSON_00192,PERSON_00171,28,PHONE_00605,outgoing
CALL_006330,2026-06-06,PERSON_00205,PERSON_00148,60,PHONE_00648,voice
CALL_006331,2021-10-13,PERSON_00016,PERSON_00334,120,PHONE_00555,missed
CALL_006332,2025-06-23,PERSON_00402,PERSON_00438,120,PHONE_00114,voice
CALL_006333,2025-06-09,PERSON_00315,PERSON_00028,60,PHONE_00218,voice
CALL_006334,2024-01-24,PERSON_00311,PERSON_00057,120,PHONE_00472,voice
CALL_006335,2025-06-30,PERSON_00221,PERSON_00148,1200,PHONE_00007,voice
CALL_006336,2021-05-24,PERSON_00385,PERSON_00311,420,PHONE_00062,missed
CALL_006337,2021-12-18,PERSON_00121,PERSON_00055,120,PHONE_00362,voice
CALL_006338,2024-12-08,PERSON_00440,PERSON_00080,600,PHONE_00564,missed
CALL_006339,2026-06-04,PERSON_00044,PERSON_00161,300,PHONE_00184,missed
CALL_006340,2022-07-31,PERSON_00348,PERSON_00298,300,PHONE_00611,voice
CALL_006341,2026-01-21,PERSON_00073,PERSON_00434,180,PHONE_00484,voice
CALL_006342,2024-08-27,PERSON_00068,PERSON_00433,780,PHONE_00146,outgoing
CALL_006343,2024-04-18,PERSON_00149,PERSON_00301,600,PHONE_00320,voice
CALL_006344,2026-05-19,PERSON_00280,PERSON_00046,300,PHONE_00509,outgoing
CALL_006345,2022-06-05,PERSON_00198,PERSON_00152,120,PHONE_00623,voice
CALL_006346,2026-05-29,PERSON_00281,PERSON_00173,420,PHONE_00166,missed
CALL_006347,2021-08-10,PERSON_00388,PERSON_00341,60,PHONE_00497,voice
CALL_006348,2024-07-17,PERSON_00429,PERSON_00155,180,PHONE_00239,outgoing
CALL_006349,2022-01-16,PERSON_00149,PERSON_00382,0,PHONE_00320,outgoing
CALL_006350,2025-06-13,PERSON_00188,PERSON_00028,120,PHONE_00613,missed
CALL_006351,2025-08-08,PERSON_00425,PERSON_00032,300,PHONE_00152,voice
CALL_006352,2022-01-26,PERSON_00130,PERSON_00044,420,PHONE_00086,outgoing
CALL_006353,2021-08-30,PERSON_00392,PERSON_00272,600,PHONE_00070,voice
CALL_006354,2025-04-08,PERSON_00155,PERSON_00314,120,PHONE_00573,missed
CALL_006355,2026-05-04,PERSON_00402,PERSON_00149,120,PHONE_00114,voice
CALL_006356,2023-05-20,PERSON_00073,PERSON_00265,420,PHONE_00484,voice
CALL_006357,2023-05-26,PERSON_00334,PERSON_00094,180,PHONE_00486,outgoing
CALL_006358,2022-07-17,PERSON_00415,PERSON_00313,300,PHONE_00079,voice
CALL_006359,2024-09-17,PERSON_00386,PERSON_00015,420,PHONE_00029,voice
CALL_006360,2022-05-08,PERSON_00214,PERSON_00167,180,PHONE_00040,voice
CALL_006361,2021-10-14,PERSON_00170,PERSON_00284,240,PHONE_00152,voice
CALL_006362,2023-09-25,PERSON_00083,PERSON_00337,300,PHONE_00123,voice
CALL_006363,2021-11-24,PERSON_00077,PERSON_00244,0,PHONE_00017,voice
CALL_006364,2022-06-18,PERSON_00364,PERSON_00363,12,PHONE_00019,outgoing
CALL_006365,2022-11-21,PERSON_00438,PERSON_00081,12,PHONE_00435,voice
CALL_006366,2021-11-10,PERSON_00060,PERSON_00071,600,PHONE_00630,voice
CALL_006367,2024-03-02,PERSON_00265,PERSON_00359,65,PHONE_00198,missed
CALL_006368,2024-05-29,PERSON_00016,PERSON_00150,420,PHONE_00555,voice
CALL_006369,2024-12-12,PERSON_00179,PERSON_00237,120,PHONE_00441,missed
CALL_006370,2022-03-15,PERSON_00016,PERSON_00135,180,PHONE_00555,voice
CALL_006371,2024-12-28,PERSON_00331,PERSON_00288,12,PHONE_00274,voice
CALL_006372,2022-09-13,PERSON_00220,PERSON_00159,420,PHONE_00503,missed
CALL_006373,2026-02-18,PERSON_00113,PERSON_00348,180,PHONE_00054,voice
CALL_006374,2023-11-17,PERSON_00213,PERSON_00053,780,PHONE_00042,voice
CALL_006375,2024-11-23,PERSON_00206,PERSON_00136,600,PHONE_00496,voice
CALL_006376,2024-01-20,PERSON_00333,PERSON_00091,28,PHONE_00189,voice
CALL_006377,2025-04-09,PERSON_00040,PERSON_00331,65,PHONE_00208,missed
CALL_006378,2021-12-02,PERSON_00052,PERSON_00049,12,PHONE_00582,voice
CALL_006379,2023-10-10,PERSON_00384,PERSON_00050,60,PHONE_00559,voice
CALL_006380,2021-04-17,PERSON_00320,PERSON_00069,120,PHONE_00336,voice
CALL_006381,2025-09-17,PERSON_00320,PERSON_00116,60,PHONE_00336,voice
CALL_006382,2022-06-15,PERSON_00147,PERSON_00126,28,PHONE_00097,missed
CALL_006383,2022-02-19,PERSON_00104,PERSON_00285,180,PHONE_00627,outgoing
CALL_006384,2025-11-25,PERSON_00354,PERSON_00068,60,PHONE_00518,voice
CALL_006385,2024-01-01,PERSON_00402,PERSON_00149,420,PHONE_00114,missed
CALL_006386,2021-09-15,PERSON_00356,PERSON_00204,60,PHONE_00165,voice
CALL_006387,2024-10-31,PERSON_00250,PERSON_00145,120,PHONE_00114,voice
CALL_006388,2025-09-19,PERSON_00255,PERSON_00034,120,PHONE_00292,voice
CALL_006389,2022-06-15,PERSON_00402,PERSON_00149,420,PHONE_00228,voice
CALL_006390,2024-07-27,PERSON_00234,PERSON_00043,180,PHONE_00165,voice
CALL_006391,2024-07-04,PERSON_00185,PERSON_00094,120,PHONE_00525,voice
CALL_006392,2022-05-14,PERSON_00072,PERSON_00281,120,PHONE_00140,voice
CALL_006393,2021-08-27,PERSON_00090,PERSON_00121,420,PHONE_00406,missed
CALL_006394,2022-08-09,PERSON_00417,PERSON_00153,1200,PHONE_00599,outgoing
CALL_006395,2022-06-04,PERSON_00239,PERSON_00169,0,PHONE_00370,voice
CALL_006396,2021-04-06,PERSON_00419,PERSON_00108,120,PHONE_00607,voice
CALL_006397,2025-07-18,PERSON_00288,PERSON_00169,1200,PHONE_00397,voice
CALL_006398,2022-12-19,PERSON_00253,PERSON_00178,600,PHONE_00211,outgoing
CALL_006399,2023-05-29,PERSON_00383,PERSON_00151,1200,PHONE_00028,voice
CALL_006400,2026-03-09,PERSON_00109,PERSON_00038,600,PHONE_00429,voice
CALL_006401,2022-05-14,PERSON_00311,PERSON_00016,600,PHONE_00472,voice
CALL_006402,2023-01-04,PERSON_00107,PERSON_00254,60,PHONE_00345,outgoing
CALL_006403,2026-02-25,PERSON_00288,PERSON_00201,65,PHONE_00397,voice
CALL_006404,2024-07-01,PERSON_00384,PERSON_00032,600,PHONE_00608,voice
CALL_006405,2025-04-03,PERSON_00180,PERSON_00093,0,PHONE_00338,voice
CALL_006406,2022-12-07,PERSON_00259,PERSON_00178,28,PHONE_00031,voice
CALL_006407,2021-02-10,PERSON_00385,PERSON_00362,12,PHONE_00062,missed
CALL_006408,2023-03-17,PERSON_00122,PERSON_00340,120,PHONE_00195,outgoing
CALL_006409,2025-10-13,PERSON_00391,PERSON_00290,420,PHONE_00473,voice
CALL_006410,2024-03-09,PERSON_00259,PERSON_00190,120,PHONE_00031,voice
CALL_006411,2021-12-12,PERSON_00011,PERSON_00164,120,PHONE_00533,voice
CALL_006412,2025-07-21,PERSON_00274,PERSON_00112,180,PHONE_00065,voice
CALL_006413,2021-05-25,PERSON_00123,PERSON_00082,180,PHONE_00233,voice
CALL_006414,2021-06-05,PERSON_00124,PERSON_00444,30,PHONE_00488,voice
CALL_006415,2021-10-30,PERSON_00383,PERSON_00400,240,PHONE_00075,outgoing
CALL_006416,2026-04-28,PERSON_00345,PERSON_00434,0,PHONE_00105,outgoing
CALL_006417,2026-02-06,PERSON_00127,PERSON_00009,120,PHONE_00292,voice
CALL_006418,2023-05-11,PERSON_00282,PERSON_00300,0,PHONE_00104,voice
CALL_006419,2023-06-27,PERSON_00294,PERSON_00412,180,PHONE_00111,voice
CALL_006420,2021-08-25,PERSON_00428,PERSON_00228,30,PHONE_00029,voice
CALL_006421,2021-03-04,PERSON_00011,PERSON_00362,12,PHONE_00533,voice
CALL_006422,2024-12-06,PERSON_00028,PERSON_00128,60,PHONE_00399,missed
CALL_006423,2024-05-08,PERSON_00200,PERSON_00328,0,PHONE_00226,voice
CALL_006424,2025-05-08,PERSON_00237,PERSON_00002,30,PHONE_00106,voice
CALL_006425,2024-02-14,PERSON_00138,PERSON_00032,30,PHONE_00320,voice
CALL_006426,2021-02-09,PERSON_00041,PERSON_00261,120,PHONE_00327,voice
CALL_006427,2024-10-22,PERSON_00293,PERSON_00346,300,PHONE_00581,voice
CALL_006428,2024-11-24,PERSON_00232,PERSON_00255,240,PHONE_00438,voice
CALL_006429,2024-05-12,PERSON_00120,PERSON_00133,1200,PHONE_00343,missed
CALL_006430,2021-07-16,PERSON_00116,PERSON_00089,1200,PHONE_00444,voice
CALL_006431,2022-05-07,PERSON_00184,PERSON_00360,0,PHONE_00164,voice
CALL_006432,2023-05-10,PERSON_00220,PERSON_00385,65,PHONE_00503,voice
CALL_006433,2021-05-20,PERSON_00101,PERSON_00320,65,PHONE_00408,voice
CALL_006434,2021-05-29,PERSON_00173,PERSON_00379,65,PHONE_00529,voice
CALL_006435,2023-08-20,PERSON_00074,PERSON_00174,600,PHONE_00038,voice
CALL_006436,2025-03-25,PERSON_00227,PERSON_00068,120,PHONE_00251,voice
CALL_006437,2022-01-15,PERSON_00107,PERSON_00035,65,PHONE_00345,missed
