sms_id,date,from_person,to_person,phone_id,message_category
SMS_000681,2023-05-04,PERSON_00353,PERSON_00166,PHONE_00394,appointment
SMS_000682,2026-05-22,PERSON_00086,PERSON_00133,PHONE_00239,delivery
SMS_000683,2025-02-22,PERSON_00430,PERSON_00130,PHONE_00076,family
SMS_000684,2021-02-09,PERSON_00404,PERSON_00071,PHONE_00300,routine
SMS_000685,2024-01-11,PERSON_00356,PERSON_00333,PHONE_00165,travel
SMS_000686,2024-08-17,PERSON_00219,PERSON_00089,PHONE_00476,family
SMS_000687,2023-05-23,PERSON_00021,PERSON_00001,PHONE_00325,delivery
SMS_000688,2023-07-13,PERSON_00192,PERSON_00076,PHONE_00423,family
SMS_000689,2022-08-08,PERSON_00426,PERSON_00248,PHONE_00629,routine
SMS_000690,2021-02-08,PERSON_00281,PERSON_00237,PHONE_00166,family
SMS_000691,2024-11-11,PERSON_00220,PERSON_00057,PHONE_00503,travel
SMS_000692,2022-06-17,PERSON_00139,PERSON_00133,PHONE_00021,delivery
SMS_000693,2021-05-20,PERSON_00318,PERSON_00234,PHONE_00111,family
SMS_000694,2021-07-13,PERSON_00230,PERSON_00065,PHONE_00187,bank alert
SMS_000695,2024-01-26,PERSON_00288,PERSON_00132,PHONE_00397,travel
SMS_000696,2025-12-02,PERSON_00097,PERSON_00331,PHONE_00389,family
SMS_000697,2022-06-02,PERSON_00207,PERSON_00139,PHONE_00004,delivery
SMS_000698,2021-11-20,PERSON_00048,PERSON_00236,PHONE_00455,travel
SMS_000699,2025-07-15,PERSON_00165,PERSON_00394,PHONE_00584,routine
SMS_000700,2024-07-08,PERSON_00388,PERSON_00430,PHONE_00497,family
SMS_000701,2023-01-16,PERSON_00218,PERSON_00007,PHONE_00081,work
SMS_000702,2024-04-12,PERSON_00057,PERSON_00312,PHONE_00456,delivery
SMS_000703,2026-02-21,PERSON_00150,PERSON_00390,PHONE_00373,work
SMS_000704,2021-07-30,PERSON_00173,PERSON_00072,PHONE_00529,family
SMS_000705,2024-12-11,PERSON_00299,PERSON_00426,PHONE_00328,travel
SMS_000706,2025-08-05,PERSON_00371,PERSON_00417,PHONE_00288,bank alert
SMS_000707,2022-05-26,PERSON_00411,PERSON_00234,PHONE_00054,family
SMS_000708,2025-02-01,PERSON_00282,PERSON_00300,PHONE_00104,travel
SMS_000709,2024-12-18,PERSON_00076,PERSON_00372,PHONE_00504,work
SMS_000710,2023-12-02,PERSON_00212,PERSON_00232,PHONE_00576,delivery
SMS_000711,2025-04-24,PERSON_00236,PERSON_00256,PHONE_00097,travel
SMS_000712,2025-07-01,PERSON_00402,PERSON_00287,PHONE_00228,work
SMS_000713,2025-09-07,PERSON_00275,PERSON_00274,PHONE_00576,routine
SMS_000714,2026-03-15,PERSON_00244,PERSON_00002,PHONE_00437,work
SMS_000715,2022-01-24,PERSON_00406,PERSON_00141,PHONE_00478,delivery
SMS_000716,2021-10-25,PERSON_00366,PERSON_00081,PHONE_00205,travel
SMS_000717,2025-10-27,PERSON_00030,PERSON_00226,PHONE_00547,family
SMS_000718,2022-07-26,PERSON_00352,PERSON_00297,PHONE_00417,work
SMS_000719,2025-05-16,PERSON_00298,PERSON_00348,PHONE_00045,work
SMS_000720,2022-01-23,PERSON_00027,PERSON_00013,PHONE_00063,work
SMS_000721,2022-05-02,PERSON_00011,PERSON_00057,PHONE_00533,delivery
SMS_000722,2025-05-01,PERSON_00416,PERSON_00259,PHONE_00236,work
SMS_000723,2022-06-13,PERSON_00048,PERSON_00272,PHONE_00455,bank alert
SMS_000724,2023-10-06,PERSON_00232,PERSON_00309,PHONE_00196,travel
SMS_000725,2021-04-21,PERSON_00329,PERSON_00122,PHONE_00635,bank alert
SMS_000726,2022-09-08,PERSON_00144,PERSON_00221,PHONE_00195,travel
SMS_000727,2026-02-15,PERSON_00276,PERSON_00092,PHONE_00164,family
SMS_000728,2022-08-12,PERSON_00344,PERSON_00309,PHONE_00371,family
SMS_000729,2022-06-09,PERSON_00085,PERSON_00250,PHONE_00166,appointment
SMS_000730,2025-08-14,PERSON_00370,PERSON_00020,PHONE_00480,family
SMS_000731,2025-08-04,PERSON_00154,PERSON_00068,PHONE_00642,routine
SMS_000732,2025-03-16,PERSON_00313,PERSON_00213,PHONE_00250,family
SMS_000733,2026-04-21,PERSON_00057,PERSON_00407,PHONE_00456,bank alert
SMS_000734,2022-02-16,PERSON_00448,PERSON_00151,PHONE_00284,travel
SMS_000735,2023-11-22,PERSON_00028,PERSON_00076,PHONE_00399,delivery
SMS_000736,2025-05-27,PERSON_00109,PERSON_00038,PHONE_00585,family
SMS_000737,2024-06-01,PERSON_00405,PERSON_00102,PHONE_00283,work
SMS_000738,2026-01-09,PERSON_00310,PERSON_00053,PHONE_00065,work
SMS_000739,2026-03-11,PERSON_00411,PERSON_00429,PHONE_00054,bank alert
SMS_000740,2021-03-22,PERSON_00244,PERSON_00223,PHONE_00437,appointment
SMS_000741,2026-03-22,PERSON_00058,PERSON_00143,PHONE_00190,appointment
SMS_000742,2022-07-08,PERSON_00147,PERSON_00051,PHONE_00286,travel
SMS_000743,2024-08-09,PERSON_00238,PERSON_00259,PHONE_00301,delivery
SMS_000744,2025-08-22,PERSON_00165,PERSON_00126,PHONE_00584,bank alert
SMS_000745,2022-04-06,PERSON_00061,PERSON_00091,PHONE_00432,bank alert
SMS_000746,2021-02-28,PERSON_00237,PERSON_00105,PHONE_00106,work
SMS_000747,2023-01-10,PERSON_00048,PERSON_00363,PHONE_00455,work
SMS_000748,2025-04-25,PERSON_00426,PERSON_00304,PHONE_00629,routine
SMS_000749,2024-01-10,PERSON_00195,PERSON_00119,PHONE_00280,bank alert
SMS_000750,2024-11-01,PERSON_00143,PERSON_00166,PHONE_00497,delivery
SMS_000751,2023-03-11,PERSON_00433,PERSON_00250,PHONE_00062,family
SMS_000752,2023-12-04,PERSON_00087,PERSON_00074,PHONE_00462,bank alert
SMS_000753,2024-01-28,PERSON_00034,PERSON_00169,PHONE_00596,family
SMS_000754,2026-04-29,PERSON_00052,PERSON_00448,PHONE_00582,work
SMS_000755,2024-03-10,PERSON_00212,PERSON_00329,PHONE_00576,bank alert
SMS_000756,2024-02-16,PERSON_00024,PERSON_00177,PHONE_00366,bank alert
SMS_000757,2024-01-29,PERSON_00120,PERSON_00133,PHONE_00343,work
SMS_000758,2026-05-21,PERSON_00020,PERSON_00388,PHONE_00604,travel
SMS_000759,2025-05-18,PERSON_00186,PERSON_00017,PHONE_00215,work
SMS_000760,2024-01-30,PERSON_00102,PERSON_00055,PHONE_00442,bank alert
SMS_000761,2022-06-21,PERSON_00236,PERSON_00376,PHONE_00097,delivery
SMS_000762,2022-03-15,PERSON_00285,PERSON_00055,PHONE_00116,travel
SMS_000763,2024-10-16,PERSON_00010,PERSON_00050,PHONE_00080,family
SMS_000764,2024-10-28,PERSON_00272,PERSON_00048,PHONE_00505,family
SMS_000765,2023-04-15,PERSON_00298,PERSON_00348,PHONE_00045,work
SMS_000766,2024-10-02,PERSON_00065,PERSON_00165,PHONE_00557,work
SMS_000767,2024-02-12,PERSON_00157,PERSON_00067,PHONE_00232,travel
SMS_000768,2022-06-16,PERSON_00184,PERSON_00337,PHONE_00164,appointment
SMS_000769,2024-08-16,PERSON_00042,PERSON_00244,PHONE_00342,delivery
SMS_000770,2024-08-23,PERSON_00434,PERSON_00182,PHONE_00018,routine
SMS_000771,2021-07-31,PERSON_00232,PERSON_00025,PHONE_00196,delivery
SMS_000772,2024-08-18,PERSON_00390,PERSON_00133,PHONE_00577,travel
SMS_000773,2026-06-16,PERSON_00133,PERSON_00052,PHONE_00502,delivery
SMS_000774,2023-07-21,PERSON_00025,PERSON_00232,PHONE_00169,family
SMS_000775,2021-12-29,PERSON_00295,PERSON_00236,PHONE_00094,work
SMS_000776,2023-02-09,PERSON_00052,PERSON_00429,PHONE_00582,routine
SMS_000777,2026-03-05,PERSON_00363,PERSON_00236,PHONE_00407,routine
SMS_000778,2023-08-20,PERSON_00201,PERSON_00081,PHONE_00390,appointment
SMS_000779,2023-05-07,PERSON_00052,PERSON_00333,PHONE_00582,bank alert
SMS_000780,2024-10-08,PERSON_00027,PERSON_00071,PHONE_00063,work
SMS_000781,2023-05-20,PERSON_00160,PERSON_00163,PHONE_00267,delivery
SMS_000782,2023-03-31,PERSON_00096,PERSON_00125,PHONE_00035,work
SMS_000783,2024-05-08,PERSON_00054,PERSON_00124,PHONE_00453,routine
SMS_000784,2022-02-24,PERSON_00004,PERSON_00142,PHONE_00536,appointment
SMS_000785,2025-09-03,PERSON_00322,PERSON_00127,PHONE_00248,bank alert
SMS_000786,2023-08-18,PERSON_00189,PERSON_00193,PHONE_00092,bank alert
SMS_000787,2024-02-15,PERSON_00258,PERSON_00086,PHONE_00589,bank alert
SMS_000788,2025-07-01,PERSON_00210,PERSON_00017,PHONE_00514,bank alert
SMS_000789,2021-09-03,PERSON_00172,PERSON_00189,PHONE_00487,bank alert
SMS_000790,2026-05-28,PERSON_00184,PERSON_00360,PHONE_00164,routine
SMS_000791,2026-04-05,PERSON_00339,PERSON_00071,PHONE_00559,family
SMS_000792,2021-01-28,PERSON_00011,PERSON_00407,PHONE_00533,routine
SMS_000793,2023-02-18,PERSON_00175,PERSON_00195,PHONE_00524,family
SMS_000794,2026-03-08,PERSON_00333,PERSON_00091,PHONE_00189,family
SMS_000795,2022-02-21,PERSON_00101,PERSON_00388,PHONE_00408,work
SMS_000796,2025-09-02,PERSON_00037,PERSON_00168,PHONE_00233,family
SMS_000797,2026-02-22,PERSON_00039,PERSON_00299,PHONE_00441,bank alert
SMS_000798,2022-04-02,PERSON_00386,PERSON_00097,PHONE_00029,bank alert
SMS_000799,2023-07-25,PERSON_00390,PERSON_00133,PHONE_00577,work
SMS_000800,2022-03-26,PERSON_00145,PERSON_00143,PHONE_00019,routine
SMS_000801,2022-08-03,PERSON_00192,PERSON_00279,PHONE_00605,work
SMS_000802,2022-10-28,PERSON_00380,PERSON_00147,PHONE_00355,appointment
SMS_000803,2026-04-16,PERSON_00292,PERSON_00335,PHONE_00163,bank alert
SMS_000804,2024-12-15,PERSON_00092,PERSON_00089,PHONE_00648,family
SMS_000805,2023-08-19,PERSON_00205,PERSON_00148,PHONE_00648,work
SMS_000806,2024-04-26,PERSON_00178,PERSON_00259,PHONE_00090,family
SMS_000807,2022-08-01,PERSON_00375,PERSON_00073,PHONE_00387,bank alert
SMS_000808,2021-01-15,PERSON_00032,PERSON_00148,PHONE_00446,travel
SMS_000809,2025-06-02,PERSON_00385,PERSON_00416,PHONE_00062,family
SMS_000810,2023-10-31,PERSON_00178,PERSON_00259,PHONE_00090,work
SMS_000811,2025-12-08,PERSON_00372,PERSON_00375,PHONE_00177,delivery
SMS_000812,2021-02-17,PERSON_00231,PERSON_00028,PHONE_00397,routine
SMS_000813,2026-01-30,PERSON_00035,PERSON_00415,PHONE_00341,family
SMS_000814,2025-04-14,PERSON_00033,PERSON_00027,PHONE_00048,routine
SMS_000815,2023-05-20,PERSON_00329,PERSON_00299,PHONE_00103,travel
SMS_000816,2021-01-27,PERSON_00011,PERSON_00362,PHONE_00533,delivery
SMS_000817,2026-05-12,PERSON_00079,PERSON_00067,PHONE_00027,travel
SMS_000818,2022-01-16,PERSON_00263,PERSON_00220,PHONE_00416,work
SMS_000819,2025-04-03,PERSON_00143,PERSON_00448,PHONE_00497,travel
SMS_000820,2022-05-07,PERSON_00185,PERSON_00078,PHONE_00525,bank alert
SMS_000821,2026-02-02,PERSON_00027,PERSON_00227,PHONE_00063,delivery
SMS_000822,2021-09-30,PERSON_00343,PERSON_00296,PHONE_00373,delivery
SMS_000823,2026-03-07,PERSON_00182,PERSON_00176,PHONE_00627,bank alert
SMS_000824,2025-11-18,PERSON_00329,PERSON_00129,PHONE_00635,travel
SMS_000825,2024-03-11,PERSON_00192,PERSON_00184,PHONE_00423,delivery
SMS_000826,2025-01-20,PERSON_00314,PERSON_00227,PHONE_00104,bank alert
SMS_000827,2022-05-25,PERSON_00374,PERSON_00052,PHONE_00616,family
SMS_000828,2024-03-28,PERSON_00416,PERSON_00263,PHONE_00236,bank alert
SMS_000829,2023-11-07,PERSON_00394,PERSON_00040,PHONE_00032,bank alert
SMS_000830,2025-08-20,PERSON_00015,PERSON_00255,PHONE_00212,bank alert
SMS_000831,2025-03-29,PERSON_00055,PERSON_00008,PHONE_00393,travel
SMS_000832,2024-05-01,PERSON_00158,PERSON_00088,PHONE_00030,work
SMS_000833,2024-04-10,PERSON_00212,PERSON_00329,PHONE_00576,routine
SMS_000834,2023-04-01,PERSON_00364,PERSON_00363,PHONE_00019,bank alert
SMS_000835,2025-06-15,PERSON_00073,PERSON_00356,PHONE_00619,work
SMS_000836,2021-12-07,PERSON_00438,PERSON_00081,PHONE_00435,bank alert
SMS_000837,2025-01-10,PERSON_00053,PERSON_00309,PHONE_00527,delivery
SMS_000838,2025-02-06,PERSON_00241,PERSON_00080,PHONE_00551,bank alert
SMS_000839,2025-05-11,PERSON_00379,PERSON_00169,PHONE_00443,work
SMS_000840,2022-10-28,PERSON_00309,PERSON_00037,PHONE_00497,delivery
SMS_000841,2024-08-08,PERSON_00288,PERSON_00169,PHONE_00397,appointment
SMS_000842,2024-08-24,PERSON_00370,PERSON_00199,PHONE_00438,work
SMS_000843,2022-10-03,PERSON_00441,PERSON_00169,PHONE_00333,delivery
SMS_000844,2022-12-14,PERSON_00015,PERSON_00281,PHONE_00212,delivery
SMS_000845,2023-09-12,PERSON_00343,PERSON_00279,PHONE_00373,delivery
SMS_000846,2023-06-06,PERSON_00112,PERSON_00078,PHONE_00309,family
SMS_000847,2021-10-05,PERSON_00290,PERSON_00105,PHONE_00119,bank alert
SMS_000848,2022-06-09,PERSON_00146,PERSON_00322,PHONE_00300,travel
SMS_000849,2022-10-01,PERSON_00212,PERSON_00155,PHONE_00576,travel
SMS_000850,2025-08-26,PERSON_00443,PERSON_00290,PHONE_00417,routine
SMS_000851,2022-08-24,PERSON_00094,PERSON_00154,PHONE_00044,travel
SMS_000852,2024-02-22,PERSON_00283,PERSON_00322,PHONE_00072,work
SMS_000853,2021-09-16,PERSON_00446,PERSON_00015,PHONE_00049,bank alert
SMS_000854,2022-04-20,PERSON_00164,PERSON_00046,PHONE_00637,travel
SMS_000855,2026-06-07,PERSON_00439,PERSON_00341,PHONE_00646,family
SMS_000856,2025-06-12,PERSON_00256,PERSON_00364,PHONE_00543,routine
SMS_000857,2024-05-24,PERSON_00166,PERSON_00147,PHONE_00226,family
SMS_000858,2023-11-28,PERSON_00271,PERSON_00292,PHONE_00350,work
SMS_000859,2024-01-26,PERSON_00200,PERSON_00188,PHONE_00226,work
SMS_000860,2023-11-26,PERSON_00044,PERSON_00036,PHONE_00184,appointment
SMS_000861,2023-08-02,PERSON_00378,PERSON_00393,PHONE_00464,family
SMS_000862,2022-03-22,PERSON_00001,PERSON_00021,PHONE_00232,work
SMS_000863,2021-04-17,PERSON_00097,PERSON_00331,PHONE_00389,work
SMS_000864,2025-11-04,PERSON_00370,PERSON_00020,PHONE_00438,travel
SMS_000865,2024-12-20,PERSON_00221,PERSON_00379,PHONE_00007,delivery
SMS_000866,2023-05-15,PERSON_00191,PERSON_00409,PHONE_00585,bank alert
SMS_000867,2024-01-23,PERSON_00145,PERSON_00250,PHONE_00019,family
SMS_000868,2024-05-30,PERSON_00367,PERSON_00162,PHONE_00633,bank alert
SMS_000869,2022-12-20,PERSON_00042,PERSON_00237,PHONE_00342,routine
SMS_000870,2024-05-19,PERSON_00252,PERSON_00275,PHONE_00280,work
SMS_000871,2022-05-23,PERSON_00412,PERSON_00007,PHONE_00511,family
SMS_000872,2025-01-07,PERSON_00367,PERSON_00162,PHONE_00304,family
SMS_000873,2022-06-08,PERSON_00025,PERSON_00157,PHONE_00169,bank alert
SMS_000874,2025-02-18,PERSON_00204,PERSON_00434,PHONE_00183,work
SMS_000875,2025-12-31,PERSON_00448,PERSON_00103,PHONE_00284,work
SMS_000876,2022-08-16,PERSON_00163,PERSON_00069,PHONE_00488,travel
SMS_000877,2021-01-26,PERSON_00072,PERSON_00402,PHONE_00140,delivery
SMS_000878,2023-01-27,PERSON_00105,PERSON_00135,PHONE_00106,family
SMS_000879,2021-08-12,PERSON_00094,PERSON_00145,PHONE_00219,work
SMS_000880,2021-04-09,PERSON_00438,PERSON_00257,PHONE_00435,work
SMS_000881,2021-08-22,PERSON_00163,PERSON_00243,PHONE_00323,routine
SMS_000882,2021-09-29,PERSON_00339,PERSON_00071,PHONE_00559,delivery
SMS_000883,2021-05-28,PERSON_00242,PERSON_00012,PHONE_00327,routine
SMS_000884,2021-09-05,PERSON_00265,PERSON_00225,PHONE_00198,work
SMS_000885,2022-05-12,PERSON_00393,PERSON_00181,PHONE_00514,travel
SMS_000886,2025-11-21,PERSON_00398,PERSON_00333,PHONE_00229,family
SMS_000887,2023-01-06,PERSON_00036,PERSON_00052,PHONE_00024,travel
SMS_000888,2024-03-24,PERSON_00016,PERSON_00177,PHONE_00555,delivery
SMS_000889,2022-03-24,PERSON_00064,PERSON_00150,PHONE_00164,appointment
SMS_000890,2021-09-29,PERSON_00076,PERSON_00360,PHONE_00504,bank alert
SMS_000891,2022-01-30,PERSON_00435,PERSON_00361,PHONE_00618,work
SMS_000892,2022-07-16,PERSON_00072,PERSON_00281,PHONE_00140,bank alert
SMS_000893,2026-04-01,PERSON_00312,PERSON_00166,PHONE_00076,work
SMS_000894,2024-10-13,PERSON_00354,PERSON_00068,PHONE_00518,travel
SMS_000895,2024-01-19,PERSON_00064,PERSON_00162,PHONE_00164,work
SMS_000896,2023-11-05,PERSON_00126,PERSON_00175,PHONE_00268,appointment
SMS_000897,2023-11-28,PERSON_00036,PERSON_00139,PHONE_00024,delivery
SMS_000898,2022-03-30,PERSON_00327,PERSON_00162,PHONE_00502,routine
SMS_000899,2024-11-09,PERSON_00343,PERSON_00078,PHONE_00373,work
SMS_000900,2025-03-05,PERSON_00448,PERSON_00188,PHONE_00284,work
SMS_000901,2026-04-22,PERSON_00071,PERSON_00425,PHONE_00392,family
SMS_000902,2025-06-28,PERSON_00249,PERSON_00316,PHONE_00434,delivery
SMS_000903,2021-11-19,PERSON_00421,PERSON_00114,PHONE_00029,appointment
SMS_000904,2025-12-25,PERSON_00003,PERSON_00145,PHONE_00402,bank alert
SMS_000905,2024-06-13,PERSON_00286,PERSON_00041,PHONE_00091,work
SMS_000906,2025-10-27,PERSON_00102,PERSON_00133,PHONE_00442,work
SMS_000907,2022-05-18,PERSON_00204,PERSON_00169,PHONE_00183,routine
SMS_000908,2025-12-25,PERSON_00449,PERSON_00040,PHONE_00371,delivery
SMS_000909,2023-03-15,PERSON_00071,PERSON_00288,PHONE_00392,work
SMS_000910,2025-08-18,PERSON_00432,PERSON_00238,PHONE_00417,family
SMS_000911,2022-08-28,PERSON_00269,PERSON_00135,PHONE_00583,travel
SMS_000912,2025-02-21,PERSON_00288,PERSON_00071,PHONE_00397,work
SMS_000913,2026-05-16,PERSON_00288,PERSON_00120,PHONE_00397,routine
SMS_000914,2023-05-18,PERSON_00117,PERSON_00365,PHONE_00312,work
SMS_000915,2022-10-18,PERSON_00021,PERSON_00001,PHONE_00325,work
SMS_000916,2025-07-10,PERSON_00407,PERSON_00220,PHONE_00064,work
SMS_000917,2023-12-29,PERSON_00259,PERSON_00362,PHONE_00031,work
SMS_000918,2021-09-27,PERSON_00400,PERSON_00309,PHONE_00172,bank alert
SMS_000919,2021-07-25,PERSON_00306,PERSON_00043,PHONE_00117,bank alert
SMS_000920,2026-06-20,PERSON_00116,PERSON_00092,PHONE_00444,routine
SMS_000921,2026-02-05,PERSON_00059,PERSON_00155,PHONE_00531,travel
SMS_000922,2023-02-11,PERSON_00025,PERSON_00232,PHONE_00169,travel
SMS_000923,2025-04-07,PERSON_00044,PERSON_00163,PHONE_00184,routine
SMS_000924,2022-01-20,PERSON_00069,PERSON_00091,PHONE_00163,travel
SMS_000925,2024-07-12,PERSON_00046,PERSON_00011,PHONE_00109,travel
SMS_000926,2022-05-16,PERSON_00046,PERSON_00011,PHONE_00109,family
SMS_000927,2025-12-20,PERSON_00170,PERSON_00388,PHONE_00152,work
SMS_000928,2021-12-19,PERSON_00421,PERSON_00110,PHONE_00029,appointment
SMS_000929,2025-05-07,PERSON_00173,PERSON_00012,PHONE_00529,bank alert
SMS_000930,2025-11-22,PERSON_00273,PERSON_00318,PHONE_00480,work
SMS_000931,2024-03-23,PERSON_00415,PERSON_00034,PHONE_00079,work
SMS_000932,2026-05-05,PERSON_00015,PERSON_00386,PHONE_00212,travel
SMS_000933,2024-03-21,PERSON_00349,PERSON_00271,PHONE_00072,work
SMS_000934,2023-11-04,PERSON_00182,PERSON_00176,PHONE_00203,appointment
SMS_000935,2022-06-05,PERSON_00337,PERSON_00171,PHONE_00531,bank alert
SMS_000936,2022-09-29,PERSON_00066,PERSON_00122,PHONE_00026,family
SMS_000937,2023-10-13,PERSON_00145,PERSON_00250,PHONE_00019,work
SMS_000938,2025-05-20,PERSON_00259,PERSON_00416,PHONE_00031,work
SMS_000939,2025-08-11,PERSON_00144,PERSON_00245,PHONE_00195,appointment
SMS_000940,2023-12-04,PERSON_00232,PERSON_00435,PHONE_00438,appointment
SMS_000941,2024-12-12,PERSON_00345,PERSON_00309,PHONE_00283,bank alert
SMS_000942,2021-02-06,PERSON_00398,PERSON_00288,PHONE_00229,routine
SMS_000943,2026-03-03,PERSON_00300,PERSON_00182,PHONE_00060,family
SMS_000944,2024-04-12,PERSON_00286,PERSON_00261,PHONE_00091,travel
SMS_000945,2025-04-29,PERSON_00149,PERSON_00081,PHONE_00320,appointment
SMS_000946,2023-01-07,PERSON_00306,PERSON_00036,PHONE_00117,work
SMS_000947,2026-06-06,PERSON_00407,PERSON_00195,PHONE_00608,family
SMS_000948,2025-12-04,PERSON_00077,PERSON_00002,PHONE_00017,routine
SMS_000949,2023-03-07,PERSON_00212,PERSON_00155,PHONE_00576,travel
SMS_000950,2024-11-22,PERSON_00322,PERSON_00146,PHONE_00403,delivery
SMS_000951,2024-06-10,PERSON_00379,PERSON_00169,PHONE_00443,bank alert
SMS_000952,2024-02-22,PERSON_00448,PERSON_00064,PHONE_00284,bank alert
SMS_000953,2025-11-10,PERSON_00365,PERSON_00070,PHONE_00023,work
SMS_000954,2023-12-23,PERSON_00181,PERSON_00417,PHONE_00269,appointment
SMS_000955,2025-04-07,PERSON_00374,PERSON_00177,PHONE_00616,work
SMS_000956,2021-01-15,PERSON_00397,PERSON_00125,PHONE_00086,bank alert
SMS_000957,2024-05-24,PERSON_00259,PERSON_00220,PHONE_00031,work
SMS_000958,2026-04-08,PERSON_00227,PERSON_00246,PHONE_00251,work
SMS_000959,2023-03-16,PERSON_00283,PERSON_00169,PHONE_00072,work
SMS_000960,2024-08-15,PERSON_00445,PERSON_00268,PHONE_00315,work
SMS_000961,2024-05-31,PERSON_00196,PERSON_00219,PHONE_00464,work
SMS_000962,2026-06-11,PERSON_00149,PERSON_00301,PHONE_00320,work
SMS_000963,2022-01-15,PERSON_00362,PERSON_00236,PHONE_00545,travel
SMS_000964,2025-11-28,PERSON_00250,PERSON_00400,PHONE_00114,work
SMS_000965,2025-08-17,PERSON_00120,PERSON_00132,PHONE_00343,routine
SMS_000966,2021-08-23,PERSON_00221,PERSON_00225,PHONE_00007,family
SMS_000967,2024-01-01,PERSON_00030,PERSON_00001,PHONE_00547,family
SMS_000968,2021-11-13,PERSON_00385,PERSON_00312,PHONE_00062,routine
SMS_000969,2022-11-09,PERSON_00076,PERSON_00028,PHONE_00504,family
SMS_000970,2023-05-16,PERSON_00008,PERSON_00285,PHONE_00298,work
SMS_000971,2021-09-25,PERSON_00400,PERSON_00269,PHONE_00172,travel
SMS_000972,2021-10-03,PERSON_00018,PERSON_00032,PHONE_00575,work
SMS_000973,2024-12-28,PERSON_00184,PERSON_00171,PHONE_00164,work
SMS_000974,2021-06-28,PERSON_00441,PERSON_00169,PHONE_00333,work
SMS_000975,2025-06-30,PERSON_00207,PERSON_00139,PHONE_00004,appointment
SMS_000976,2021-01-06,PERSON_00125,PERSON_00411,PHONE_00638,bank alert
SMS_000977,2022-07-15,PERSON_00069,PERSON_00445,PHONE_00163,family
SMS_000978,2024-06-22,PERSON_00311,PERSON_00407,PHONE_00472,travel
SMS_000979,2022-07-17,PERSON_00435,PERSON_00031,PHONE_00618,work
SMS_000980,2024-07-11,PERSON_00341,PERSON_00078,PHONE_00623,travel
SMS_000981,2022-09-21,PERSON_00335,PERSON_00126,PHONE_00285,family
SMS_000982,2022-05-21,PERSON_00363,PERSON_00256,PHONE_00407,family
SMS_000983,2023-03-19,PERSON_00287,PERSON_00215,PHONE_00091,family
SMS_000984,2022-10-21,PERSON_00136,PERSON_00024,PHONE_00596,family
SMS_000985,2024-07-21,PERSON_00220,PERSON_00039,PHONE_00503,bank alert
SMS_000986,2023-07-27,PERSON_00278,PERSON_00290,PHONE_00596,family
SMS_000987,2023-03-18,PERSON_00437,PERSON_00128,PHONE_00385,work
SMS_000988,2024-12-18,PERSON_00411,PERSON_00016,PHONE_00054,family
SMS_000989,2025-05-21,PERSON_00127,PERSON_00133,PHONE_00292,family
SMS_000990,2021-05-17,PERSON_00232,PERSON_00015,PHONE_00438,work
SMS_000991,2023-04-21,PERSON_00368,PERSON_00007,PHONE_00452,family
SMS_000992,2025-10-07,PERSON_00281,PERSON_00173,PHONE_00166,work
SMS_000993,2025-02-02,PERSON_00288,PERSON_00071,PHONE_00397,bank alert
SMS_000994,2021-12-05,PERSON_00147,PERSON_00126,PHONE_00097,travel
SMS_000995,2023-03-27,PERSON_00371,PERSON_00061,PHONE_00288,bank alert
SMS_000996,2022-06-26,PERSON_00015,PERSON_00134,PHONE_00212,work
SMS_000997,2024-05-18,PERSON_00114,PERSON_00057,PHONE_00216,work
SMS_000998,2022-06-23,PERSON_00064,PERSON_00411,PHONE_00164,family
SMS_000999,2021-05-08,PERSON_00073,PERSON_00356,PHONE_00619,travel
SMS_001000,2026-05-31,PERSON_00028,PERSON_00043,PHONE_00399,work
SMS_001001,2021-05-06,PERSON_00248,PERSON_00294,PHONE_00328,bank alert
SMS_001002,2025-12-09,PERSON_00117,PERSON_00409,PHONE_00312,bank alert
SMS_001003,2024-10-03,PERSON_00415,PERSON_00035,PHONE_00079,family
SMS_001004,2024-05-30,PERSON_00174,PERSON_00074,PHONE_00637,work
SMS_001005,2023-07-12,PERSON_00325,PERSON_00229,PHONE_00466,family
SMS_001006,2024-12-09,PERSON_00409,PERSON_00164,PHONE_00302,travel
SMS_001007,2021-06-03,PERSON_00181,PERSON_00153,PHONE_00269,family
SMS_001008,2024-03-28,PERSON_00227,PERSON_00012,PHONE_00251,work
SMS_001009,2024-11-06,PERSON_00085,PERSON_00270,PHONE_00166,family
SMS_001010,2025-05-02,PERSON_00198,PERSON_00152,PHONE_00623,work
SMS_001011,2024-10-10,PERSON_00016,PERSON_00150,PHONE_00555,work
SMS_001012,2023-10-13,PERSON_00173,PERSON_00072,PHONE_00529,work
SMS_001013,2024-06-19,PERSON_00249,PERSON_00316,PHONE_00434,bank alert
SMS_001014,2022-06-23,PERSON_00152,PERSON_00072,PHONE_00069,routine
SMS_001015,2021-01-09,PERSON_00309,PERSON_00155,PHONE_00497,work
SMS_001016,2024-04-13,PERSON_00144,PERSON_00245,PHONE_00195,delivery
SMS_001017,2024-05-07,PERSON_00037,PERSON_00168,PHONE_00233,routine
SMS_001018,2024-12-15,PERSON_00269,PERSON_00017,PHONE_00583,appointment
SMS_001019,2022-09-23,PERSON_00386,PERSON_00097,PHONE_00029,work
SMS_001020,2025-06-29,PERSON_00196,PERSON_00219,PHONE_00464,travel
